HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	DDP1	DDP2	DDP3	DDP4	DDN1	DDN2	DDN3	DDN4	DDM1	DDM2	DDM3	DDM4	age	gender	accuracy	country
5	5	2	5	4	5	4	2	4	2	4	4	4	3	4	2	2	3	5	5	4	3	21	1	57	DE
5	1	2	2	2	2	2	4	5	1	1	3	1	2	4	1	0	3	3	3	5	2	54	1	93	US
4	5	4	2	2	5	5	2	4	1	4	4	1	5	5	2	2	1	3	5	3	3	17	1	70	CA
5	5	4	3	5	3	4	0	4	5	4	4	4	5	4	5	2	2	2	4	4	3	13	1	85	PL
2	2	4	2	3	2	4	2	4	4	2	3	3	2	2	1	1	1	3	4	5	2	18	1	94	US
1	3	3	1	2	5	4	3	4	1	5	4	4	4	4	3	4	2	4	4	3	5	26	1	70	CA
5	4	4	4	2	5	5	4	4	1	2	1	3	4	4	2	3	2	4	3	5	4	22	2	76	US
2	5	5	4	5	4	4	5	5	3	4	1	2	3	4	4	4	2	4	4	5	2	29	1	55	US
5	4	2	1	4	4	2	1	2	1	4	2	3	4	3	4	4	4	5	5	2	4	27	2	84	CA
5	3	4	4	4	4	4	2	2	4	5	5	2	5	4	3	2	1	4	5	4	3	38	1	60	US
5	2	3	2	3	4	2	5	4	3	2	1	1	2	5	4	3	2	1	1	2	1	23	2	90	US
5	4	5	2	4	5	4	4	2	2	1	3	4	3	4	4	2	1	3	5	4	4	23	1	90	US
4	2	4	5	5	4	4	4	4	1	5	4	4	5	4	4	5	3	4	5	3	4	22	2	56	US
4	4	5	4	5	5	5	5	5	4	2	2	4	3	4	3	4	4	4	4	4	4	27	2	81	US
5	1	5	3	3	4	2	1	4	0	2	2	3	4	5	3	1	4	3	4	2	1	33	2	87	US
4	4	5	2	2	3	4	2	4	2	5	4	4	5	5	3	4	4	2	4	1	1	29	1	87	GB
5	1	3	2	4	5	1	2	4	3	2	2	2	3	5	5	4	4	4	4	3	5	25	2	79	GB
5	3	3	5	5	5	3	1	3	5	4	4	5	4	4	4	4	4	5	5	5	5	15	1	81	US
4	1	5	2	4	4	5	3	4	1	2	2	1	5	2	3	4	2	1	2	1	1	48	2	62	CA
2	2	3	2	2	5	4	4	4	1	1	4	5	5	3	3	1	5	5	4	3	5	16	1	91	GB
4	4	1	2	4	4	5	2	4	1	1	4	4	4	4	4	1	4	4	5	4	4	36	1	74	US
4	4	3	5	4	4	5	5	4	2	2	4	3	5	5	5	4	5	1	2	4	3	40	2	54	CA
5	0	1	4	5	5	2	4	1	3	0	1	1	3	4	4	1	0	5	5	4	3	13	1	83	US
4	5	5	4	3	5	2	5	5	1	2	2	1	5	3	4	4	4	5	5	4	4	18	2	89	US
0	3	4	5	1	5	4	2	4	3	3	1	2	3	4	4	5	2	1	4	3	1	13	1	76	US
4	3	2	3	4	4	4	4	4	3	2	4	2	3	4	4	2	5	4	4	5	4	13	2	94	CA
4	3	3	2	5	5	4	4	5	2	1	1	1	1	4	5	2	4	2	4	5	3	19	2	88	US
5	3	2	4	3	5	4	4	1	4	5	2	5	5	5	5	5	4	4	5	4	4	19	2	93	US
4	5	1	4	4	4	3	4	3	4	3	4	2	5	4	4	2	4	4	5	4	3	15	2	79	GB
4	3	5	2	5	4	3	4	4	2	2	1	3	5	4	2	5	3	3	4	4	1	20	2	97	US
5	2	4	3	2	5	3	5	4	3	1	1	3	2	5	5	5	2	3	1	4	3	16	1	64	US
5	3	4	2	1	5	4	4	3	2	5	4	3	5	5	3	1	3	4	5	4	2	19	2	92	GB
5	3	5	5	5	4	4	4	4	5	4	2	2	3	1	3	3	2	2	2	2	3	17	2	99	US
3	4	5	2	4	2	4	4	5	2	4	4	2	4	5	4	3	4	2	3	2	1	20	1	74	US
2	3	3	5	5	4	2	5	2	4	2	5	4	5	5	4	5	2	2	5	5	1	32	2	59	US
5	2	2	4	5	4	2	4	4	1	1	1	2	3	4	3	2	1	1	1	2	1	32	2	55	US
5	4	4	1	4	5	4	5	4	2	1	4	2	5	4	4	5	4	1	4	2	2	16	1	97	SE
5	5	4	2	4	4	4	4	3	1	3	2	2	2	5	5	2	5	4	4	4	2	18	1	92	GB
4	2	5	4	3	5	3	4	1	4	4	1	1	5	4	3	3	2	3	5	4	2	23	2	33	US
4	4	5	2	4	4	3	4	4	1	2	2	3	3	3	4	4	3	1	1	3	1	22	2	66	US
4	4	2	1	3	3	2	4	5	2	3	5	3	5	5	2	4	2	4	5	4	4	13	2	56	US
4	2	2	4	3	4	5	4	5	3	4	2	4	1	5	4	3	5	3	3	4	2	19	2	92	US
4	1	3	1	5	5	1	5	3	2	5	2	4	4	4	4	1	3	2	4	1	2	19	1	97	CA
3	3	4	1	3	3	2	3	1	1	2	4	4	4	3	4	1	2	2	1	2	3	16	2	94	US
4	3	3	5	4	5	4	3	5	1	3	2	3	4	5	4	5	4	1	3	4	2	17	1	78	US
4	4	4	4	2	5	5	5	4	5	4	3	2	2	3	3	2	1	4	4	4	3	21	1	97	US
4	2	2	2	2	4	5	4	5	2	1	1	2	2	2	3	2	3	4	4	4	2	30	2	85	GB
5	1	1	1	4	5	4	5	3	5	2	2	4	3	1	2	2	1	2	3	3	1	13	1	65	US
4	3	3	3	2	5	4	4	2	2	1	2	3	4	4	4	4	1	5	5	5	2	39	1	65	AU
4	3	4	2	4	5	4	2	4	3	3	3	3	5	4	2	4	1	2	5	4	1	19	2	37	CA
4	4	5	2	5	5	4	3	3	1	5	5	5	5	4	4	3	2	2	3	3	4	13	1	99	US
3	2	4	5	4	4	1	2	4	1	2	2	1	2	4	4	4	3	2	4	5	2	21	2	62	US
5	4	3	3	1	4	5	4	4	3	3	3	3	2	4	4	3	4	4	5	3	3	20	2	85	AU
5	4	3	3	1	5	4	4	3	4	4	2	2	5	4	4	4	2	2	4	4	4	26	1	84	PL
5	2	4	4	3	4	2	0	3	2	4	2	1	5	4	4	2	3	5	2	4	4	17	1	62	GB
5	4	3	2	3	4	4	4	4	2	1	4	4	5	5	5	4	3	5	4	4	3	27	1	78	GB
4	2	2	1	2	4	4	1	3	5	2	1	1	3	5	4	4	2	0	4	4	1	29	1	88	US
5	4	3	3	4	3	5	4	4	1	2	5	4	5	5	3	3	2	5	4	4	4	14	1	98	DE
5	4	4	2	4	5	3	5	1	1	4	2	2	5	3	5	4	4	4	4	3	5	23	2	76	AU
2	3	2	2	3	1	3	1	3	3	1	1	1	4	4	3	1	1	2	2	4	3	25	1	90	US
4	4	5	4	2	4	2	4	2	4	4	2	1	3	3	5	5	5	4	5	2	4	23	1	79	GB
2	2	4	2	4	4	2	2	1	2	1	1	4	5	4	3	0	2	4	4	4	2	22	1	89	US
5	1	2	2	1	3	4	1	4	1	1	2	2	2	2	4	3	4	2	4	4	4	17	1	94	AU
4	2	2	3	3	4	4	2	4	4	1	3	1	4	2	1	1	2	1	4	4	1	27	1	59	US
4	4	2	1	4	4	4	3	2	1	4	4	4	5	4	5	5	4	1	4	5	2	18	1	96	US
2	4	5	3	4	3	4	2	2	1	5	3	5	5	4	2	2	1	2	5	2	3	52	2	88	US
5	5	4	2	2	2	5	4	5	1	3	4	4	5	2	2	1	1	2	5	4	2	74	2	97	US
3	1	1	0	5	3	2	3	3	2	2	1	1	4	3	3	1	3	3	4	2	1	19	2	83	US
4	4	5	1	2	4	4	2	4	4	2	5	1	4	4	3	1	3	4	4	2	2	46	1	74	PL
5	5	2	3	5	5	5	4	4	1	4	2	5	4	5	5	2	3	4	4	2	4	20	1	91	US
5	2	4	4	3	3	5	5	5	3	5	5	5	5	5	5	5	5	5	4	5	5	16	2	89	AU
5	5	4	1	4	5	5	4	4	1	4	5	5	5	5	4	4	3	2	2	3	2	29	2	86	DE
5	2	1	2	3	5	3	3	2	4	0	4	4	5	3	4	2	3	4	5	5	4	26	2	66	DE
2	3	2	3	1	4	4	1	1	1	2	1	2	1	4	3	0	2	1	2	1	1	17	2	77	US
5	4	5	2	2	3	4	4	5	1	4	2	5	5	5	3	5	2	3	2	2	1	28	1	89	US
5	5	5	5	4	5	5	4	4	0	5	5	4	5	5	4	5	4	5	4	5	2	18	2	65	DE
5	5	4	1	2	3	5	3	4	2	4	1	1	1	4	4	3	4	2	4	4	2	24	2	98	US
3	2	4	2	5	2	2	4	4	3	2	2	4	4	5	5	3	3	3	3	4	2	19	1	96	US
2	5	4	3	4	0	5	5	4	3	4	4	5	4	3	3	5	3	4	5	4	4	13	1	93	CA
4	5	4	4	3	3	5	3	5	1	5	3	4	5	4	4	4	3	2	4	4	2	16	2	74	US
5	2	5	2	3	3	4	5	1	2	4	2	5	3	4	0	2	2	1	4	4	4	22	1	95	US
5	1	2	2	4	5	1	2	1	3	2	2	2	4	3	2	2	2	2	3	2	1	18	2	95	US
2	3	5	1	4	5	2	4	2	2	1	1	2	4	3	3	2	1	4	4	5	3	41	1	93	US
4	2	4	2	3	2	4	1	1	1	1	1	2	3	4	3	3	4	2	2	1	1	13	2	94	US
5	3	5	2	1	3	4	5	3	3	2	2	2	0	4	3	4	3	1	3	1	1	31	1	45	US
4	1	1	1	3	5	1	1	3	1	1	1	1	1	5	3	3	3	2	1	1	1	34	2	88	US
2	2	5	3	1	4	2	2	1	3	1	1	1	3	2	3	3	2	4	3	4	1	15	1	75	CA
0	2	4	1	4	3	2	2	4	2	5	5	5	2	1	3	2	2	4	4	2	4	18	2	75	AU
4	3	2	3	2	4	4	4	4	4	5	1	4	4	4	4	4	3	2	4	4	2	31	1	84	CA
4	4	4	3	3	4	4	1	5	3	5	5	5	5	2	4	3	4	2	4	4	3	28	1	72	US
4	4	4	3	4	2	4	4	3	2	2	5	4	2	4	5	2	4	3	4	1	1	23	1	98	AU
5	5	5	2	0	4	3	5	5	4	3	1	3	5	4	4	4	3	2	4	2	3	29	1	93	US
5	4	4	2	2	5	3	5	5	1	4	2	5	5	5	5	5	4	2	4	1	3	13	1	85	US
4	3	4	5	5	4	2	4	5	4	1	1	1	1	5	4	4	2	5	5	5	4	13	2	74	US
4	2	3	2	2	3	5	4	5	3	2	5	5	5	3	2	2	2	2	1	2	1	22	1	84	AU
4	2	4	3	2	4	2	4	0	2	4	3	2	1	5	5	5	4	2	5	4	4	22	1	100	US
4	4	5	3	4	5	4	5	4	3	5	4	5	4	5	5	5	4	4	4	2	4	55	1	87	CA
2	3	2	2	2	3	4	3	4	2	2	2	4	5	4	4	3	3	2	2	3	0	21	1	54	GB
0	1	1	4	2	4	2	2	4	3	1	2	1	1	2	1	1	1	1	1	1	1	34	1	80	US
2	2	3	1	2	4	4	1	4	4	2	2	2	4	4	3	2	4	4	2	1	2	13	1	76	GB
5	2	4	2	3	5	3	3	1	3	4	3	4	5	4	4	5	2	5	5	4	3	31	2	85	US
5	2	5	3	3	4	2	3	4	1	5	2	4	4	5	3	4	2	2	2	2	3	24	1	77	US
4	5	4	2	4	5	2	4	3	2	1	4	1	5	2	2	4	0	4	5	4	5	16	1	94	AU
4	3	5	3	5	3	4	5	2	2	2	1	4	4	4	1	2	2	3	5	2	3	47	1	92	US
5	5	5	5	4	5	5	2	5	3	4	2	4	4	5	5	0	3	2	3	5	3	40	2	77	AU
4	5	5	1	5	4	5	4	5	3	3	5	4	4	5	5	5	4	4	5	5	4	39	1	78	US
3	2	2	5	4	4	2	5	4	5	1	2	4	5	5	5	4	4	4	5	5	3	51	1	85	US
5	5	5	5	4	5	5	5	5	5	5	5	4	5	0	5	4	4	4	4	4	3	23	2	94	US
4	4	2	1	2	4	3	3	4	2	1	2	2	2	3	0	3	0	2	4	2	1	20	1	94	US
5	5	4	2	4	3	3	3	4	1	4	5	5	2	3	5	3	2	3	3	4	2	33	2	89	US
4	1	4	4	2	3	2	2	2	3	2	1	3	2	4	3	2	1	1	2	3	1	14	1	94	US
4	2	2	2	2	1	2	1	3	2	1	2	1	4	4	3	2	2	1	4	2	1	21	2	85	US
3	4	5	2	2	4	5	4	5	2	5	3	4	5	4	4	3	2	1	2	2	1	27	1	86	US
2	3	3	3	4	0	4	4	2	3	1	1	5	4	4	4	4	4	2	4	2	1	16	1	72	CA
4	5	2	4	4	5	4	2	5	3	3	1	2	4	4	3	1	2	1	1	3	2	17	2	97	GB
3	1	4	3	1	5	3	4	4	3	1	1	2	3	4	2	2	3	1	5	3	2	20	1	99	CA
3	5	4	1	4	2	4	1	5	5	5	2	4	5	5	0	4	2	5	5	4	2	50	1	84	CA
4	4	3	2	3	4	4	4	4	2	4	3	4	4	3	4	2	4	4	4	4	3	18	2	58	GB
4	3	2	2	4	0	4	3	5	4	1	1	2	2	1	2	5	4	3	3	4	2	24	1	84	US
5	2	2	3	4	3	2	5	2	1	2	5	2	5	4	3	3	2	3	4	5	2	17	1	67	US
5	4	3	2	2	4	3	1	1	3	4	1	4	3	4	4	4	4	2	5	0	3	17	1	93	US
4	3	4	2	3	4	4	2	4	4	2	1	1	2	5	4	3	3	2	1	3	2	20	2	73	GB
4	5	5	3	2	5	5	5	5	2	2	1	2	4	4	4	4	3	1	2	2	1	18	2	76	US
1	4	1	2	5	4	3	3	2	1	1	1	2	2	1	1	2	1	2	3	4	2	13	1	90	BR
5	4	5	2	4	5	4	1	5	2	5	5	5	5	4	5	4	3	4	5	5	4	21	1	90	US
4	5	4	3	5	5	5	4	5	3	1	2	5	4	5	5	2	1	0	4	4	4	14	2	99	CA
4	2	4	5	4	4	5	5	1	3	4	2	3	4	4	3	3	4	4	4	2	3	26	2	98	US
5	5	2	4	4	1	3	1	5	2	4	4	4	2	4	4	2	2	4	4	2	4	13	1	73	PH
2	1	5	2	4	4	1	2	4	4	2	1	1	3	5	2	5	2	1	1	4	2	22	2	94	GB
1	2	3	2	2	2	2	1	5	1	1	1	2	3	1	2	1	1	1	1	1	1	23	1	51	US
4	2	2	3	4	4	2	5	2	3	1	3	4	3	4	3	2	1	4	3	4	3	32	1	54	US
4	5	4	2	4	3	3	4	5	5	1	2	4	4	5	0	4	4	2	4	3	2	24	2	88	US
5	5	5	3	4	5	5	4	5	5	3	2	3	3	5	5	3	5	4	2	4	4	53	1	90	DE
5	4	2	4	3	4	4	5	5	4	1	4	4	5	5	5	5	4	3	4	2	4	36	2	88	US
5	2	5	3	2	5	2	4	4	3	2	2	2	1	4	1	3	2	3	4	4	2	32	1	97	US
3	2	4	2	3	4	4	2	4	1	0	3	4	4	3	2	2	2	2	2	4	2	15	2	77	US
4	2	3	5	4	5	4	2	4	1	2	1	2	4	5	4	3	2	3	5	3	3	13	1	94	US
5	3	5	1	4	4	5	4	3	5	5	2	4	3	3	0	5	2	5	4	2	4	14	1	91	US
2	2	2	3	3	2	4	2	5	1	4	3	5	5	3	4	4	4	3	4	2	1	18	1	70	US
3	3	2	5	4	4	1	4	2	1	5	2	2	5	4	3	2	3	5	4	4	4	13	2	78	GB
5	3	4	4	4	3	4	4	1	1	4	2	4	1	5	5	0	5	4	3	4	4	31	1	32	US
1	5	3	3	2	4	3	2	5	2	4	2	1	5	4	2	4	4	2	2	2	1	20	1	96	GB
5	2	5	4	1	5	3	2	5	4	1	2	1	4	4	4	3	3	1	4	2	1	24	1	79	CA
4	2	3	3	5	4	4	2	3	1	4	4	1	2	4	3	2	4	2	5	4	3	16	1	48	CA
4	1	1	3	1	5	2	4	4	1	4	2	4	5	4	3	2	1	2	4	4	2	45	1	80	PL
4	5	4	2	2	5	5	4	4	2	5	2	4	3	4	2	1	2	3	2	4	3	22	2	86	US
5	4	4	2	4	4	5	4	5	4	4	3	5	4	4	3	5	2	3	4	4	2	13	1	20	US
4	5	4	4	2	3	5	5	5	1	5	3	5	5	4	4	5	4	4	5	3	4	16	1	88	US
2	2	4	2	5	5	2	1	3	3	2	3	5	5	5	5	3	4	5	4	4	3	45	2	81	CA
2	5	5	4	4	5	4	4	5	2	3	4	2	5	5	4	4	3	4	4	2	4	13	1	94	US
5	5	3	2	3	5	4	4	2	4	2	1	2	5	4	4	5	5	5	5	2	2	19	1	67	DE
3	3	5	3	4	4	2	4	5	4	1	1	1	4	3	2	1	2	4	4	2	3	24	1	90	US
4	5	4	5	2	4	3	5	2	4	2	2	4	5	4	4	2	2	1	5	2	1	32	1	93	AU
2	4	4	4	2	5	2	5	4	5	5	4	4	4	4	4	2	2	2	4	3	2	26	1	94	US
2	2	4	3	4	5	1	3	4	1	2	1	4	2	4	4	2	3	5	5	2	2	36	1	78	CA
4	2	2	1	4	5	1	1	2	2	3	2	0	3	1	1	1	1	4	4	2	3	20	2	84	US
5	3	4	4	4	3	5	4	2	2	5	2	5	5	4	4	2	1	4	5	4	4	27	1	88	GB
5	4	4	4	3	4	4	4	5	3	2	5	1	3	4	5	5	4	5	4	5	3	13	2	99	US
4	5	4	2	2	4	5	1	5	4	5	1	3	5	4	1	2	2	4	5	2	1	39	2	98	CA
4	5	5	5	3	5	0	5	5	4	5	4	4	5	5	5	5	4	2	4	5	3	33	1	70	US
5	1	3	2	2	5	1	2	5	1	3	2	4	4	5	4	5	1	3	4	4	4	36	2	47	CA
3	4	3	3	5	5	4	5	4	2	5	3	5	5	5	4	5	3	5	5	5	3	27	2	75	GB
3	2	4	5	5	3	5	2	2	1	3	2	5	5	4	4	2	0	4	3	3	4	25	1	95	GB
4	4	3	5	4	3	4	2	2	2	2	2	2	5	5	5	4	4	1	4	3	2	35	2	96	CA
4	1	1	3	5	4	2	3	2	2	1	2	1	5	5	4	4	2	2	5	4	3	13	1	83	US
3	5	3	1	4	5	4	4	5	2	5	5	2	2	5	5	3	3	2	4	4	2	33	2	92	GB
4	3	3	4	4	4	5	4	4	3	4	2	4	4	4	5	4	5	5	4	2	4	23	1	86	US
5	0	4	2	2	5	4	5	5	2	1	2	3	5	4	4	4	5	4	2	4	2	13	1	86	US
4	1	2	4	4	5	3	1	1	2	1	3	3	4	5	4	3	2	1	2	4	1	19	1	98	US
2	5	3	2	2	5	2	4	2	4	1	4	3	3	1	2	2	2	1	5	3	2	29	1	71	GB
5	5	5	4	5	5	5	4	5	4	2	3	2	5	3	4	5	4	4	2	4	2	40	2	42	US
4	3	2	2	2	3	4	1	4	1	1	1	1	2	2	1	2	2	1	3	2	2	31	2	74	BR
5	1	4	3	3	5	3	2	2	2	1	1	1	5	5	5	4	2	2	3	2	1	24	2	96	US
5	4	4	1	5	4	4	4	5	4	4	5	5	4	5	5	5	2	4	5	5	4	22	1	75	US
4	2	3	3	4	5	5	5	3	3	2	1	2	3	5	5	4	5	3	2	3	2	26	1	95	US
5	3	4	3	5	4	2	5	3	2	1	3	2	5	5	4	5	5	2	2	2	4	27	1	86	US
2	4	5	5	2	3	3	3	4	4	2	1	4	5	2	4	4	1	2	4	1	2	18	1	98	US
4	4	3	3	2	4	2	4	4	0	4	3	1	4	4	2	3	2	5	5	4	3	20	1	94	US
5	2	5	2	2	3	4	2	5	3	1	1	1	3	5	4	4	1	4	4	2	1	27	1	93	US
4	2	3	4	4	2	2	2	4	2	1	1	1	1	1	2	1	1	2	2	1	1	29	2	77	US
4	2	3	3	1	5	3	1	4	3	4	2	3	5	0	3	2	2	2	2	2	2	20	3	90	US
4	5	5	4	2	2	5	3	5	1	0	3	4	3	1	2	2	2	1	4	2	3	18	2	83	US
5	0	5	4	2	4	4	2	4	1	1	2	2	3	1	2	3	1	1	2	2	1	34	1	74	US
4	4	5	4	2	4	5	5	4	3	2	4	2	1	4	5	3	5	2	4	3	1	20	2	50	US
5	4	4	3	2	2	4	2	4	2	4	5	5	5	4	3	3	2	4	2	2	3	31	2	77	US
2	3	5	4	5	5	2	5	4	4	2	1	3	5	5	4	3	5	1	4	2	1	22	1	80	GB
5	5	4	4	4	4	4	4	3	4	5	4	5	4	4	4	4	4	5	4	4	2	17	1	46	CA
5	2	1	4	4	4	2	5	4	4	1	1	2	4	2	2	2	1	3	1	3	2	30	2	91	US
3	4	3	4	2	4	5	5	4	2	1	4	2	4	5	2	5	3	1	4	1	1	19	2	91	US
5	3	5	4	2	4	4	2	2	2	4	2	5	4	5	4	4	4	4	3	5	5	17	1	91	AU
4	1	2	2	4	4	2	4	4	4	2	3	2	3	5	5	5	4	4	1	3	3	25	1	100	IN
5	4	4	5	5	4	4	4	4	2	4	4	2	4	5	5	4	4	4	4	5	5	13	1	95	US
3	1	1	2	1	5	4	2	5	2	5	2	3	5	3	1	2	2	4	4	4	4	19	2	75	GB
4	2	5	3	1	5	4	4	3	1	3	4	4	5	5	4	4	3	3	4	2	5	38	2	90	US
5	5	5	4	4	4	5	5	4	4	2	0	5	5	5	4	5	4	5	4	4	2	15	1	71	CA
5	2	4	2	2	3	2	5	2	5	4	2	2	4	0	4	1	3	3	4	5	5	24	1	82	DE
3	5	4	2	3	4	4	3	0	2	2	3	2	5	4	3	2	1	5	5	5	4	26	1	89	US
5	2	2	4	4	5	2	3	3	5	3	1	2	5	4	2	2	1	4	4	3	2	48	2	87	US
5	1	2	1	2	5	2	2	2	2	2	4	4	4	3	3	2	3	2	4	4	2	13	2	67	GB
5	4	3	2	5	3	4	5	5	1	1	2	1	5	5	4	3	5	2	4	4	4	19	1	93	US
1	3	5	4	2	0	4	2	5	2	4	1	2	4	3	1	1	1	2	4	5	3	26	2	89	GB
5	4	3	4	1	5	4	3	5	5	4	3	0	5	4	5	4	3	4	5	2	3	15	2	92	GB
5	4	5	2	4	4	5	2	5	5	5	5	5	5	4	5	2	2	4	1	4	4	37	1	84	AU
4	1	4	4	2	5	2	2	3	1	3	1	4	1	4	2	2	1	1	3	2	2	34	1	86	US
4	4	5	3	2	5	4	4	4	1	5	4	5	5	4	4	4	2	4	5	5	2	17	1	70	US
0	1	5	4	4	5	4	4	5	4	3	2	5	4	4	4	2	2	4	3	2	4	21	1	75	AU
4	5	5	2	3	4	5	3	5	3	1	2	2	2	4	5	4	4	5	5	4	5	23	2	94	US
1	4	2	1	0	4	1	2	2	2	4	2	0	2	1	2	1	3	3	2	2	1	30	1	55	US
4	5	4	3	2	4	4	2	5	4	4	5	5	2	5	5	5	5	3	5	4	5	29	1	68	US
2	4	2	1	4	5	5	2	4	3	1	2	4	3	4	4	4	3	1	4	3	2	32	0	97	GB
3	1	2	2	1	3	2	2	2	1	2	2	2	2	2	0	2	1	4	4	4	2	29	1	96	US
5	3	4	3	5	0	4	3	5	4	1	1	5	4	2	2	5	2	5	4	2	4	52	2	60	GB
4	1	3	3	3	4	4	2	1	3	2	2	2	4	3	2	3	1	4	5	4	3	28	1	88	US
3	3	1	5	1	5	2	5	4	2	1	5	3	4	4	3	4	4	1	2	2	2	13	1	91	BR
3	4	4	1	3	5	4	2	4	3	2	2	3	2	1	3	2	1	1	4	3	2	25	2	89	US
3	1	1	2	0	3	1	1	2	1	1	1	3	1	1	1	2	2	1	1	1	1	22	1	62	US
4	5	2	5	5	3	4	4	3	3	3	2	2	5	3	2	4	2	3	5	5	5	18	1	95	US
3	4	3	2	2	4	4	2	3	5	1	2	3	5	4	3	4	1	1	3	2	3	14	2	100	US
5	3	4	2	5	4	2	3	3	4	1	1	2	4	3	1	3	4	2	4	2	2	23	1	91	US
4	3	2	2	3	5	3	2	4	4	2	3	4	4	4	5	4	3	2	5	3	3	35	2	63	US
4	4	2	4	3	3	4	2	2	1	1	4	3	5	2	4	1	1	2	2	4	2	21	1	86	US
2	2	2	3	2	2	3	1	4	2	1	5	5	3	5	2	2	2	3	5	5	5	30	1	81	GB
4	3	1	2	2	4	1	4	1	2	3	4	4	2	1	1	1	1	5	4	5	2	16	1	91	US
5	5	4	3	5	5	5	4	4	4	1	2	4	4	5	4	5	2	5	5	5	3	23	2	47	GB
3	2	2	3	5	4	3	2	4	5	4	3	4	4	5	5	5	3	4	5	3	4	20	2	96	US
0	1	3	2	4	5	4	4	2	2	3	1	1	1	4	0	2	2	1	4	1	2	15	1	93	US
5	5	4	3	4	4	4	5	4	5	4	2	2	4	5	4	5	4	3	4	4	2	33	1	86	GB
4	2	2	4	0	3	2	3	4	2	2	1	2	4	2	1	2	2	1	4	1	1	16	1	97	US
5	5	5	2	0	5	4	4	4	2	4	4	4	5	5	5	5	2	4	4	5	4	17	2	49	US
4	1	4	3	2	5	1	2	4	3	2	2	2	2	2	2	2	2	4	2	3	2	30	2	69	US
2	1	2	4	4	0	4	4	4	1	1	2	2	2	4	2	2	2	3	3	4	1	34	2	65	GB
4	2	3	2	5	4	2	4	3	4	1	1	4	5	5	3	3	3	5	4	5	5	31	2	80	BR
1	5	2	4	1	5	4	3	3	5	5	3	3	2	4	3	2	1	2	4	0	1	13	2	82	CA
5	4	5	5	0	3	5	4	3	4	2	4	5	5	5	5	5	2	4	4	4	2	13	2	90	US
2	3	4	2	5	4	3	5	4	2	5	4	4	5	5	5	5	4	5	5	4	4	29	1	85	US
5	4	2	2	4	2	4	4	4	2	2	2	1	4	0	4	5	4	4	5	4	3	62	1	90	US
3	2	1	3	3	2	3	4	1	1	1	1	1	4	2	2	1	1	3	3	1	0	23	3	99	US
4	1	3	2	4	5	3	3	4	1	4	3	4	4	5	2	3	4	4	4	2	3	13	1	93	GB
4	3	2	4	4	3	1	5	4	4	4	2	5	4	4	3	2	2	2	4	3	3	34	2	98	US
4	1	1	3	4	4	2	5	1	3	5	4	4	4	4	3	3	3	4	5	4	3	40	2	88	US
2	4	4	2	4	3	3	1	4	4	1	2	3	4	3	1	2	2	1	4	1	1	13	3	92	US
5	3	2	5	4	2	5	2	4	5	2	4	5	2	4	5	3	5	5	4	5	3	27	1	83	GB
4	3	3	3	4	4	4	5	4	4	1	2	2	4	4	3	2	4	2	4	5	2	29	1	78	US
5	2	3	2	3	5	4	5	2	2	2	1	5	4	3	3	2	1	4	2	2	2	33	2	81	US
2	3	4	1	2	5	1	2	4	1	5	0	5	4	2	1	3	2	2	5	2	2	25	1	78	US
2	1	5	2	0	5	4	2	4	5	4	5	4	4	3	1	3	3	3	5	2	4	13	1	98	SE
3	1	1	4	3	4	1	4	4	5	2	1	1	4	4	4	2	2	4	4	2	1	27	2	84	US
5	5	4	1	3	5	0	5	5	4	4	2	5	5	5	4	2	2	4	5	5	4	31	2	97	US
3	5	2	4	1	5	2	4	5	3	5	5	4	5	5	5	1	3	5	5	4	5	26	2	94	US
3	4	2	3	4	3	5	3	4	5	4	2	2	3	1	2	2	1	2	4	4	4	24	2	97	US
2	2	4	1	2	4	4	1	4	1	1	3	2	3	4	2	0	3	2	4	1	1	26	2	91	US
4	5	4	4	5	5	5	3	5	4	3	2	3	4	4	4	4	4	3	5	5	3	25	2	84	US
2	2	4	2	1	4	1	2	1	1	5	2	5	4	4	3	2	2	2	1	1	2	13	2	86	US
0	5	4	2	5	5	5	3	4	3	2	2	2	5	4	3	2	2	2	5	2	5	50	1	80	US
4	4	4	2	4	4	4	3	1	4	1	1	2	2	4	4	5	5	4	4	4	3	29	1	59	US
5	3	5	4	4	2	4	2	4	1	1	3	3	0	5	5	2	4	2	3	4	3	18	1	88	CA
5	5	5	2	3	5	5	5	5	5	5	3	4	5	4	5	5	2	5	4	5	3	13	1	94	AU
5	1	3	3	3	4	1	2	2	4	4	4	4	5	5	4	3	3	3	4	4	4	29	1	81	US
5	2	4	4	5	2	4	2	4	3	2	4	1	2	5	4	5	4	1	3	2	1	19	1	90	CA
4	4	2	1	3	5	3	4	5	1	0	2	4	3	1	2	3	1	5	5	4	4	25	1	91	US
2	4	3	3	2	4	3	4	4	1	4	5	4	4	2	3	3	2	3	4	4	1	28	1	70	AU
5	4	5	2	5	5	5	5	4	3	5	5	3	2	5	5	4	3	3	5	5	3	19	2	91	US
4	4	5	1	4	5	5	1	4	2	2	3	4	5	4	3	5	2	3	4	4	2	27	2	51	US
4	4	2	2	3	2	3	4	4	2	4	5	5	5	5	5	4	5	4	5	4	4	18	1	96	US
