participant_id	CAT01	CAT02	CAT03	CAT04	CAT05	CAT06	CAT07	CAT08	CAT09	CAT10	CAT11	CAT12	CAT13	CAT14	CAT15	CAT16	CAT17	CAT18	CAT19	CAT20
C02342	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0
C02343	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
C02344	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0
C02345	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0
C02346	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
C02347	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1
C02348	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	1
C02349	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
C02350	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
C02351	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	0	0
C02352	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0
C02353	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
C02354	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1
C02355	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
C02356	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
C02357	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1
C02358	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C02359	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
C02360	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
C02361	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0
C02362	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
C02363	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
C02364	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0
C02365	0	1	1	1	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0
C02366	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0
C02367	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0
C02368	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0
C02369	1	1	0	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0
C02370	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0
C02371	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0
C02372	1	1	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
C02373	1	1	0	1	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0
C02374	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0
C02375	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0
C02376	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0
C02377	0	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0
C02378	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
C02379	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
C02380	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C02381	0	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0
C02382	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
C02383	1	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
C02384	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
C02385	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0
C02386	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
C02387	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
C02388	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0
C02389	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0
C02390	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	0	0	0
C02391	1	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
C02392	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0
C02393	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0
C02394	1	1	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0
C02395	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0
C02396	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
C02397	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	1
C02398	1	1	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0
C02399	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
C02400	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0
C02401	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C02402	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0
C02403	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
C02404	1	1	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
C02405	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0
C02406	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
C02407	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	0
C02408	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	0
C02409	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
C02410	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0
C02411	1	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
C02412	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
C02413	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C02414	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
C02415	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1
C02416	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0
C02417	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C02418	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0
C02419	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	0
C02420	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0
C02421	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
C02422	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1
C02423	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
C02424	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C02425	1	1	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	1
C02426	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1
C02427	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0
C02428	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
C02429	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	1	0	1	0	0
C02430	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
C02431	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
C02432	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0
C02433	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0
C02434	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	1	0	0
C02435	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C02436	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1
C02437	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	0
C02438	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0
C02439	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0
C02440	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0
C02441	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0
C02442	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0
C02443	0	1	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0
C02444	1	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0
C02445	0	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0
C02446	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C02447	0	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0
C02448	1	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0
C02449	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	1	0
C02450	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0
C02451	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0
C02452	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
C02453	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0
C02454	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
C02455	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	1
C02456	0	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0
C02457	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0
C02458	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1
C02459	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C02460	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
C02461	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	0
C02462	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
C02463	0	0	1	1	1	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0
C02464	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0
C02465	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C02466	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0
C02467	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0
C02468	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C02469	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
C02470	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1
C02471	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
C02472	0	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0
C02473	1	0	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0
C02474	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0
C02475	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	0
C02476	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0
C02477	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C02478	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0
C02479	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C02480	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
C02481	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0
C02482	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0
C02483	0	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0
C02484	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0
C02485	1	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
C02486	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C02487	0	1	1	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0	0	0
C02488	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
C02489	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
C02490	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0
C02491	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0
C02492	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
C02493	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
C02494	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C02495	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
C02496	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
C02497	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0
C02498	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
C02499	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	1	0
C02500	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
C02501	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C02502	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0
C02503	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
C02504	1	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
C02505	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	0
C02506	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0
C02507	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
C02508	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0
C02509	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C02510	1	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0
C02511	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0
C02512	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C02513	1	1	0	1	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0
C02514	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
C02515	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C02516	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0
C02517	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
C02518	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1
C02519	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0
C02520	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	0	0	0	0	0
C02521	1	0	0	1	1	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0
C02522	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
C02523	1	1	1	0	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0
C02524	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0
C02525	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0
C02526	0	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
C02527	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0
C02528	1	1	1	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0
C02529	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0
C02530	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1
C02531	0	1	1	0	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0
C02532	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	0	1	1	0
C02533	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0
C02534	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
C02535	1	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0
C02536	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C02537	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
C02538	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	0
C02539	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
C02540	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
C02541	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0
C02542	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1
C02543	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0
C02544	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	1	0	0	0
C02545	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0
C02546	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0
C02547	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
C02548	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
C02549	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0
C02550	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
C02551	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
C02552	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0
C02553	1	0	1	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0
C02554	1	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0
C02555	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0
C02556	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C02557	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
C02558	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0
C02559	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
C02560	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
C02561	1	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0
C02562	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
C02563	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
C02564	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
C02565	1	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1
C02566	1	1	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
C02567	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0
C02568	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0
C02569	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
C02570	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0
C02571	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	0	1	1	0	0
C02572	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0
C02573	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0
C02574	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0
C02575	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0
C02576	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
C02577	1	1	0	1	1	0	0	1	1	1	1	1	0	1	0	1	0	0	0	0
C02578	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
C02579	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0
C02580	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0
C02581	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0
C02582	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0
C02583	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
C02584	0	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0
C02585	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C02586	0	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0
C02587	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C02588	1	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	0	0	0	1
C02589	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0
C02590	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0
C02591	1	1	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1
C02592	1	1	1	1	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0
C02593	1	1	1	0	1	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0
C02594	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	0	0	0
C02595	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0
C02596	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0
C02597	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C02598	1	1	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0
C02599	1	0	1	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0
C02600	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
C02601	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
C02602	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0
C02603	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	1	1	0	0	0
C02604	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
C02605	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C02606	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0
C02607	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0
C02608	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0
C02609	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0
C02610	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
C02611	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
C02612	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	0	1	0	0	0
C02613	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
C02614	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
C02615	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
C02616	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	0
C02617	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0
C02618	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0
C02619	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C02620	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
C02621	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0
C02622	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0
C02623	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
C02624	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0
C02625	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0
C02626	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0
C02627	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0
C02628	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0
C02629	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0
C02630	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0
C02631	1	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1
C02632	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	0	1
C02633	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
C02634	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0
C02635	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
C02636	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	0	1
C02637	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
C02638	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0
C02639	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
C02640	1	0	1	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0
C02641	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	0
C02642	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0
C02643	1	1	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0
C02644	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C02645	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0
C02646	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1
C02647	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
C02648	0	1	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
C02649	1	1	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0
C02650	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	0
C02651	0	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
C02652	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	0	0
C02653	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0
C02654	0	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0
C02655	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0
C02656	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0
