participant_id	HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender
R03208	5	4	3	2	4	3	3	3	5	2	1
R03209	3	5	3	2	4	5	4	3	5	2	2
R03210	4	4	4	1	3	2	4	2	3	4	1
R03211	3	1	2	3	2	4	2	2	0	4	1
R03212	5	4	5	4	5	2	5	5	5	3	2
R03213	4	5	5	2	1	4	2	1	4	1	2
R03214	4	2	4	1	4	5	4	4	3	2	2
R03215	5	5	2	4	5	4	4	4	4	2	1
R03216	1	3	3	2	1	2	4	1	4	1	1
R03217	4	4	4	3	4	4	2	4	5	1	1
R03218	4	5	5	3	5	2	5	1	4	2	2
R03219	4	2	4	2	2	2	2	4	3	3	1
R03220	4	5	5	5	5	4	4	2	4	5	1
R03221	5	4	5	2	4	3	4	2	3	2	2
R03222	4	1	1	2	1	2	2	3	2	1	1
R03223	5	2	2	3	4	4	0	1	4	1	1
R03224	5	5	5	2	5	4	5	3	5	4	1
R03225	2	4	4	4	4	5	5	5	0	4	1
R03226	4	4	0	2	5	2	4	1	4	2	2
R03227	5	4	4	2	2	4	2	3	4	2	1
R03228	4	3	4	2	4	4	1	3	2	2	1
R03229	3	4	5	4	4	2	5	4	5	2	2
R03230	4	2	4	4	4	4	4	3	4	2	2
R03231	5	2	4	5	5	4	4	5	5	5	2
R03232	0	1	4	1	1	2	3	1	1	1	1
R03233	3	4	4	2	2	5	4	3	5	2	1
R03234	5	1	4	3	4	4	3	4	0	3	2
R03235	5	3	4	4	5	4	3	3	4	4	2
R03236	5	4	1	4	5	4	2	5	5	5	2
R03237	5	4	5	5	5	5	4	4	5	4	1
R03238	4	1	2	5	1	2	2	2	4	4	1
R03239	2	5	4	1	2	4	4	2	4	1	1
R03240	5	2	5	4	4	4	4	4	5	4	1
R03241	4	5	5	3	4	3	5	3	4	2	2
R03242	4	2	4	3	4	3	4	2	4	4	1
R03243	4	3	5	1	3	2	4	4	3	1	1
R03244	4	2	5	3	4	5	4	4	0	5	2
R03245	4	3	5	4	4	1	3	4	3	2	2
R03246	5	5	0	3	4	5	5	4	5	4	1
R03247	1	4	5	3	4	5	4	5	2	1	2
R03248	5	4	4	4	0	4	4	3	2	2	1
R03249	4	2	4	2	1	4	1	1	1	2	1
R03250	0	3	2	3	3	3	4	2	4	4	1
R03251	4	1	4	4	3	3	2	2	4	2	2
R03252	4	2	5	4	4	3	5	5	5	4	2
R03253	4	4	2	2	4	3	4	4	4	1	2
R03254	1	4	4	4	5	4	4	4	4	4	2
R03255	1	2	4	4	3	4	4	2	3	1	2
R03256	0	4	4	2	4	4	4	2	5	2	1
R03257	3	2	4	3	4	5	3	4	4	2	2
R03258	5	2	4	5	5	3	5	4	4	4	1
R03259	5	2	5	3	4	0	4	4	5	2	2
R03260	4	3	2	1	1	4	2	2	1	4	2
R03261	5	2	2	2	1	5	1	5	5	5	1
R03262	5	5	5	3	5	3	5	5	5	5	2
R03263	4	1	2	2	0	5	1	0	2	1	1
R03264	4	4	4	5	2	3	1	1	2	4	1
R03265	4	4	5	2	3	5	4	4	4	0	2
R03266	5	5	5	4	5	4	5	5	4	4	2
R03267	5	1	2	5	5	5	5	5	0	4	1
R03268	2	2	4	2	4	5	4	5	4	4	2
R03269	5	5	5	5	5	4	5	5	5	5	2
R03270	4	2	4	2	2	4	4	1	4	1	1
R03271	4	4	3	1	1	4	2	4	4	3	1
R03272	1	1	4	4	4	4	2	1	4	2	2
R03273	4	4	5	2	4	4	4	2	3	2	1
R03274	5	2	5	3	3	5	2	4	5	5	2
R03275	5	4	4	3	4	5	4	5	3	3	2
R03276	3	5	4	1	2	5	1	2	1	2	2
R03277	2	3	3	3	4	3	4	3	4	2	2
R03278	5	5	5	5	3	4	4	5	5	5	2
R03279	1	3	1	4	3	4	2	2	4	1	1
R03280	4	1	2	4	2	2	1	1	4	2	1
R03281	3	4	1	2	0	5	5	5	5	3	1
R03282	0	3	4	4	4	2	4	2	4	4	2
R03283	1	2	4	2	2	5	0	4	1	2	2
R03284	4	4	3	3	5	5	5	4	4	2	1
R03285	4	2	3	4	4	5	3	1	5	2	2
R03286	5	3	2	2	4	4	4	5	4	5	1
R03287	4	4	4	2	4	3	4	3	4	2	2
R03288	4	3	1	5	2	4	4	3	4	2	1
R03289	4	2	3	4	2	5	4	4	4	2	1
R03290	5	4	5	2	1	4	3	5	4	1	1
R03291	4	1	3	2	3	5	3	2	2	3	1
R03292	5	1	5	3	5	5	2	4	4	1	1
R03293	3	2	4	5	2	2	3	3	5	5	2
R03294	2	1	1	2	3	5	2	2	3	1	1
R03295	4	1	3	2	2	5	2	2	3	0	2
R03296	4	4	5	2	1	5	4	4	2	1	2
R03297	4	3	4	4	1	4	3	5	5	3	2
R03298	4	4	5	2	4	5	5	2	5	1	2
R03299	4	4	2	5	4	4	5	2	5	2	1
R03300	4	5	4	4	4	2	5	4	5	2	1
R03301	4	4	5	3	4	4	4	4	4	2	2
R03302	5	4	4	4	3	5	4	5	4	5	1
R03303	4	5	2	2	4	5	4	2	1	1	1
R03304	5	2	4	5	4	3	5	4	5	2	2
R03305	1	1	1	2	2	5	1	1	1	1	1
R03306	5	4	4	5	4	4	4	5	5	3	2
R03307	2	2	5	5	2	5	2	4	2	4	2
R03308	4	2	4	2	2	5	4	4	5	2	1
R03309	4	2	5	1	1	4	4	2	3	1	2
R03310	5	5	5	5	5	4	4	5	5	5	2
R03311	4	1	3	2	2	4	2	1	2	1	1
R03312	5	5	3	1	2	3	4	3	4	1	1
R03313	4	3	5	3	5	5	4	0	5	2	2
R03314	4	5	5	4	4	4	4	4	5	1	2
R03315	4	2	4	3	2	5	4	2	4	2	1
R03316	3	4	5	4	4	5	5	4	5	1	2
R03317	3	1	2	3	4	3	4	2	4	3	1
R03318	2	4	5	2	4	1	4	2	4	1	2
R03319	5	1	1	2	4	5	1	4	2	4	1
R03320	5	1	1	5	4	4	4	5	4	4	1
R03321	3	3	5	2	5	3	5	4	2	3	2
R03322	3	5	5	2	4	5	5	2	5	2	1
R03323	5	2	5	1	3	5	2	2	2	2	2
R03324	2	2	5	2	2	4	2	3	1	2	2
R03325	2	4	2	1	2	3	4	4	4	2	2
R03326	1	4	4	4	3	4	2	5	4	3	1
R03327	4	4	5	0	2	5	5	3	4	1	2
R03328	1	1	2	2	2	4	2	1	2	4	2
R03329	2	5	5	3	3	4	5	4	4	2	2
R03330	4	4	4	4	5	5	5	5	5	3	1
R03331	4	4	4	5	4	5	4	3	4	3	1
R03332	4	3	2	1	1	4	1	4	4	3	1
R03333	5	5	5	5	5	2	5	3	5	1	1
R03334	4	4	5	2	2	4	5	2	4	1	1
R03335	3	1	1	2	1	3	1	4	1	1	2
R03336	4	4	4	2	4	5	4	3	5	4	1
R03337	4	3	5	4	4	5	4	3	4	2	2
R03338	3	3	4	3	3	3	4	3	5	1	1
R03339	3	5	5	4	2	4	4	4	4	4	2
R03340	2	4	5	1	4	5	4	2	4	2	2
R03341	4	4	5	2	4	2	5	2	5	1	1
R03342	5	2	5	2	4	5	3	4	2	2	2
R03343	5	1	2	2	3	4	1	1	2	4	1
R03344	4	0	4	3	4	5	4	2	5	4	2
R03345	2	2	5	1	4	2	5	2	4	1	2
R03346	4	2	0	3	4	5	4	1	3	1	1
R03347	4	1	5	1	4	3	4	1	1	1	2
R03348	4	2	4	4	5	5	5	5	2	4	1
R03349	5	5	5	4	4	2	4	5	5	3	1
R03350	4	5	4	2	4	5	5	5	5	4	2
R03351	4	5	5	3	3	5	5	5	5	1	1
R03352	3	3	5	3	2	2	4	4	2	0	2
R03353	4	4	4	2	4	2	4	1	4	4	2
R03354	5	3	1	4	2	5	2	1	2	2	1
R03355	5	5	4	4	5	5	4	5	5	5	1
R03356	4	4	5	3	1	4	3	5	3	3	1
R03357	4	4	5	2	4	5	4	3	5	2	2
R03358	5	1	4	2	3	3	4	4	4	2	2
R03359	3	4	5	4	5	4	5	5	5	4	2
R03360	4	4	4	5	3	5	2	3	4	2	1
R03361	5	2	5	2	4	5	4	3	4	0	2
R03362	4	3	5	3	2	5	4	3	3	4	2
R03363	4	1	4	2	1	5	2	2	4	2	1
R03364	3	1	2	2	1	5	1	3	1	2	2
R03365	5	5	5	2	4	5	3	4	4	2	2
R03366	4	3	3	3	2	4	0	5	4	4	2
R03367	4	2	4	2	3	3	1	2	3	2	2
R03368	2	3	5	2	4	4	2	3	2	3	2
R03369	4	4	4	1	4	5	5	4	5	4	1
R03370	5	2	4	3	2	5	1	5	4	4	1
R03371	5	2	4	2	3	4	4	2	5	3	1
R03372	1	5	5	3	4	4	5	3	5	1	1
R03373	4	2	4	5	3	3	1	2	4	2	1
R03374	3	4	4	5	4	1	3	5	4	0	2
R03375	4	2	3	3	2	5	1	2	4	1	1
R03376	5	5	4	4	5	2	5	5	5	5	2
R03377	0	5	5	2	2	4	5	2	5	4	2
R03378	5	4	4	4	3	3	5	4	5	1	1
R03379	2	4	5	2	1	5	4	1	4	4	2
R03380	3	1	5	0	2	2	0	4	4	3	2
R03381	5	2	3	2	5	4	4	5	4	4	1
R03382	1	2	0	2	3	4	4	2	1	1	1
R03383	2	4	2	2	1	4	2	1	4	2	1
R03384	4	3	3	4	4	4	2	5	4	4	1
R03385	4	3	5	4	4	5	4	2	4	4	1
R03386	2	4	4	3	4	2	3	3	4	3	2
R03387	5	2	3	3	5	3	4	4	5	5	2
R03388	5	5	5	2	4	5	4	3	5	3	2
R03389	5	4	5	2	5	4	5	5	3	2	2
R03390	5	4	4	5	4	5	4	4	5	1	1
R03391	5	4	3	5	3	4	3	5	3	5	1
R03392	4	3	5	5	4	3	4	5	4	3	2
R03393	5	4	4	2	5	5	3	4	4	4	2
R03394	2	3	4	2	4	4	3	3	0	2	2
R03395	4	5	5	4	4	4	5	5	5	3	2
R03396	4	4	5	2	4	5	5	4	2	3	2
R03397	4	3	5	5	4	4	4	5	4	4	1
R03398	0	2	4	4	5	3	2	4	4	4	1
R03399	5	2	0	5	5	5	5	0	5	3	1
R03400	4	5	2	1	2	5	3	4	4	2	1
R03401	4	4	4	3	4	3	4	3	2	1	1
R03402	5	2	5	1	4	5	4	5	4	5	1
R03403	1	3	3	1	2	4	4	4	4	1	1
R03404	4	3	5	1	3	5	4	4	5	2	2
R03405	4	4	5	5	4	5	4	4	5	5	1
R03406	5	4	5	5	2	5	3	4	4	2	2
R03407	4	4	5	0	3	3	5	4	4	2	2
R03408	5	3	2	1	3	4	3	4	2	3	1
R03409	5	3	2	4	5	5	4	4	4	4	1
R03410	5	1	4	5	5	4	4	3	2	2	1
R03411	2	3	3	4	4	4	2	3	4	2	1
R03412	5	4	1	4	5	5	4	4	5	5	1
R03413	4	4	4	2	4	1	2	3	3	2	2
R03414	4	1	3	2	5	4	5	2	4	2	2
R03415	1	0	5	2	2	5	5	3	5	2	2
R03416	4	2	5	2	1	3	4	4	4	1	2
R03417	4	1	1	1	2	4	1	4	1	4	1
R03418	4	5	4	1	4	2	4	2	3	1	1
R03419	2	1	5	1	1	3	4	1	2	1	2
R03420	3	5	5	5	5	5	5	3	5	1	1
R03421	5	3	5	2	4	5	4	3	5	3	2
R03422	0	5	5	3	5	4	5	5	5	3	2
R03423	4	2	2	2	1	4	3	4	3	4	1
R03424	5	5	3	4	4	5	5	5	5	2	1
R03425	4	2	4	1	1	4	2	2	0	1	2
R03426	4	2	4	3	5	5	4	5	3	2	2
R03427	0	1	4	4	5	5	2	4	4	5	1
R03428	5	1	3	3	2	5	1	3	2	2	2
R03429	5	4	5	5	4	4	4	4	4	2	2
R03430	5	5	5	4	4	5	5	1	5	5	2
R03431	4	1	2	1	1	4	1	1	1	1	2
R03432	3	2	2	4	3	1	4	5	4	2	1
R03433	5	4	4	3	4	4	3	4	5	4	1
R03434	4	0	5	4	4	4	4	2	4	3	2
R03435	4	2	4	3	4	2	4	5	5	5	2
R03436	4	2	2	1	4	4	1	2	3	1	2
R03437	4	3	3	2	3	2	3	2	1	1	1
R03438	5	3	5	2	5	5	5	4	5	4	1
R03439	3	2	3	3	3	5	4	3	2	1	1
R03440	3	0	5	2	4	4	4	4	5	4	1
R03441	3	5	5	4	5	5	5	2	5	1	2
R03442	5	2	5	3	5	4	5	3	4	3	2
R03443	5	5	5	5	5	5	5	5	5	5	2
R03444	4	5	4	2	3	5	4	4	4	2	1
R03445	5	4	5	5	4	4	3	5	5	3	2
R03446	5	3	5	5	0	5	4	5	5	4	1
R03447	4	1	1	1	4	5	1	4	2	2	2
R03448	4	5	4	2	3	2	5	4	5	3	2
R03449	5	4	4	4	2	4	2	5	5	1	1
R03450	3	1	1	3	4	2	1	4	2	3	1
R03451	4	5	5	4	3	3	5	5	2	1	1
R03452	4	5	5	0	2	5	5	2	5	3	2
R03453	1	3	4	3	3	4	2	3	3	2	1
R03454	5	4	3	4	5	5	3	4	4	5	2
R03455	4	3	4	3	3	4	5	2	5	1	1
R03456	5	1	4	3	4	4	4	5	2	3	2
R03457	2	4	2	4	3	4	4	4	5	4	2
R03458	4	2	2	1	2	4	1	2	4	3	2
R03459	5	1	5	2	4	4	3	4	4	1	1
R03460	4	4	1	1	2	5	1	2	3	2	1
R03461	5	4	4	3	2	4	5	2	3	1	1
R03462	3	2	4	2	1	4	4	3	3	3	2
R03463	5	5	5	2	4	5	4	2	4	2	2
R03464	2	4	4	2	2	5	2	2	4	2	1
R03465	4	5	5	2	5	5	0	4	5	5	2
R03466	5	3	3	3	3	5	4	4	4	2	1
R03467	3	4	4	3	4	5	4	4	5	4	2
R03468	4	1	2	5	5	4	3	3	3	2	1
R03469	4	4	5	5	2	5	4	2	0	2	2
R03470	5	3	3	1	4	5	5	5	5	4	2
R03471	2	4	3	2	5	4	4	0	4	2	2
R03472	4	4	5	4	3	4	4	3	5	4	2
R03473	4	5	5	4	2	5	4	4	5	5	2
R03474	4	4	2	2	2	4	4	4	3	2	1
R03475	1	1	2	1	1	4	1	1	1	1	1
R03476	2	4	4	3	3	4	5	2	4	1	2
R03477	4	4	5	2	2	4	4	1	1	4	1
R03478	4	1	5	2	4	3	4	4	3	4	2
R03479	2	3	4	1	3	2	4	5	5	2	1
R03480	3	1	2	4	5	5	4	4	4	5	1
R03481	3	4	4	2	1	5	2	2	3	3	2
R03482	5	0	4	4	3	0	3	5	5	5	2
R03483	3	2	4	3	3	3	3	2	2	2	2
R03484	5	5	5	2	2	4	3	2	4	1	2
R03485	5	4	5	4	2	4	4	3	5	4	2
R03486	2	1	2	2	1	2	1	4	2	5	1
R03487	4	4	4	5	5	4	5	5	5	5	1
R03488	4	2	4	4	4	4	3	5	4	3	1
R03489	4	5	5	2	2	4	4	2	5	2	1
R03490	5	4	5	5	4	4	4	4	3	4	1
R03491	5	2	4	2	5	4	5	4	4	2	2
R03492	4	2	5	1	4	5	4	4	4	1	2
R03493	4	1	2	2	2	4	1	3	0	4	2
R03494	4	2	5	1	5	4	4	4	4	4	2
R03495	2	4	5	2	1	5	4	4	4	1	1
R03496	5	4	5	2	4	4	4	5	4	4	1
R03497	3	1	2	2	4	4	1	2	1	2	1
R03498	5	4	5	2	4	5	5	4	4	4	1
R03499	5	4	5	4	5	4	5	5	4	2	2
R03500	2	4	4	3	2	5	4	2	5	3	2
R03501	5	1	3	1	3	4	4	1	2	1	2
R03502	4	2	4	2	2	4	2	4	4	2	1
R03503	3	1	1	1	3	5	4	2	4	3	1
R03504	4	4	4	2	1	4	4	2	4	2	1
R03505	3	2	4	2	2	5	4	1	2	2	1
R03506	5	1	2	2	1	2	1	3	2	2	1
R03507	4	2	5	4	4	3	5	2	5	4	2
R03508	2	2	4	4	2	5	0	4	4	5	1
R03509	4	4	2	2	2	5	2	4	4	3	1
R03510	4	2	4	5	5	2	4	5	5	4	2
R03511	5	3	2	2	5	4	2	4	2	2	1
R03512	4	1	4	2	2	4	4	0	2	1	1
R03513	3	4	4	2	0	5	4	5	5	4	2
R03514	2	3	3	5	3	5	3	2	4	2	2
R03515	5	3	5	4	4	3	4	4	4	3	2
R03516	4	2	2	4	4	2	4	5	3	4	1
R03517	4	4	5	3	3	5	4	4	4	3	1
R03518	4	4	3	1	2	4	4	1	3	1	1
R03519	5	1	5	4	3	5	4	4	5	2	1
R03520	1	1	2	1	1	5	2	2	3	2	1
R03521	5	2	4	4	4	5	4	4	4	2	1
R03522	4	4	5	4	5	5	4	2	5	3	1
R03523	5	1	4	1	2	5	4	3	2	1	1
R03524	3	3	4	1	4	4	5	4	5	2	1
R03525	4	5	4	3	4	4	5	4	0	4	1
R03526	5	4	5	2	4	4	4	2	4	2	1
R03527	5	3	1	2	4	5	2	4	4	2	1
R03528	4	1	1	1	4	5	3	1	2	2	2
R03529	5	2	4	0	4	3	4	5	4	2	2
R03530	3	3	3	1	2	5	3	4	2	2	1
R03531	4	4	4	4	5	4	4	4	4	4	2
R03532	5	4	4	1	1	4	3	2	4	0	2
R03533	4	0	4	1	2	4	4	4	3	1	2
R03534	5	4	5	2	3	5	3	3	2	3	2
R03535	5	4	2	2	2	4	1	4	3	1	1
R03536	0	1	4	4	2	4	1	3	1	2	1
R03537	4	2	4	2	2	5	3	5	4	4	2
R03538	3	4	2	2	2	4	4	4	5	3	1
R03539	1	4	4	1	1	5	4	1	2	1	2
R03540	5	5	5	4	4	5	5	3	4	1	2
R03541	3	3	1	2	2	5	4	4	3	2	1
R03542	4	2	5	1	2	3	4	2	1	1	1
R03543	4	2	3	2	4	4	5	5	2	3	2
R03544	2	3	4	2	4	4	4	1	5	4	1
R03545	4	4	5	4	5	4	5	4	5	5	2
R03546	5	5	5	4	4	5	5	2	5	5	1
R03547	1	2	5	1	1	5	5	1	2	1	2
R03548	3	2	4	3	3	5	2	4	3	2	2
R03549	4	3	5	5	4	4	3	4	5	5	1
R03550	4	5	5	1	3	4	3	2	4	2	2
R03551	5	5	5	5	5	5	5	4	5	2	2
R03552	5	4	2	1	4	0	3	4	5	1	2
R03553	5	4	5	2	4	4	2	2	5	2	1
R03554	4	3	5	1	3	3	5	2	4	2	1
R03555	5	1	3	2	4	5	2	4	0	3	1
R03556	4	5	5	4	4	3	5	5	5	5	2
R03557	4	1	2	2	1	2	1	2	3	2	1
R03558	2	5	5	3	4	5	5	5	5	2	2
R03559	4	5	5	5	4	2	5	3	4	2	1
R03560	3	4	4	4	3	4	4	5	3	4	2
R03561	5	2	4	4	2	4	4	4	2	3	1
R03562	4	3	4	4	5	5	4	5	4	3	2
R03563	5	4	2	4	5	5	5	3	5	4	2
R03564	2	5	5	1	4	4	5	4	4	4	2
R03565	3	3	5	1	2	2	5	3	4	2	1
R03566	5	0	5	4	4	5	2	4	4	5	1
R03567	4	3	5	4	4	5	5	2	4	2	2
R03568	4	4	2	2	1	4	2	4	2	2	1
R03569	5	5	5	5	5	4	5	5	5	4	2
R03570	3	1	2	3	2	5	2	2	3	2	2
R03571	4	4	5	1	3	4	5	3	5	5	2
R03572	4	5	5	4	4	5	5	5	5	3	2
R03573	4	1	0	3	3	5	1	2	3	2	1
R03574	4	2	5	4	2	5	4	5	4	2	1
R03575	4	1	5	4	2	4	1	4	4	4	1
R03576	0	1	3	3	2	5	2	5	3	3	2
R03577	4	1	4	3	2	4	4	1	2	2	2
R03578	5	5	5	4	5	4	5	5	5	4	1
R03579	5	2	2	4	4	1	2	5	3	5	1
R03580	5	4	4	2	2	4	3	4	4	2	1
R03581	2	1	2	2	2	4	2	4	1	1	2
R03582	4	4	4	3	3	4	4	3	3	2	2
R03583	5	4	4	2	5	5	4	4	4	3	1
R03584	2	2	2	3	1	2	2	3	4	1	2
R03585	4	2	5	3	3	4	4	5	4	2	2
R03586	4	2	4	1	3	4	2	4	4	2	1
R03587	1	1	5	1	1	1	4	1	1	1	1
R03588	4	4	4	3	4	4	4	4	5	5	1
R03589	5	4	5	3	5	4	5	4	5	4	1
R03590	4	4	5	2	4	4	5	3	5	2	2
R03591	2	1	1	1	1	5	1	4	1	1	1
R03592	4	4	5	5	4	3	3	4	5	4	2
R03593	3	5	4	2	2	4	5	4	4	2	2
R03594	4	5	5	2	3	5	5	4	4	4	2
R03595	4	2	4	1	1	4	4	1	3	1	2
R03596	3	1	4	3	2	4	2	3	4	1	2
R03597	5	4	5	3	5	5	5	4	5	2	1
R03598	3	3	4	3	3	2	4	5	2	1	2
R03599	4	2	4	2	5	4	4	4	4	2	1
R03600	4	4	5	4	4	5	5	5	4	2	1
R03601	5	3	4	4	5	5	4	5	4	3	1
R03602	4	4	3	1	2	4	4	2	5	2	1
R03603	5	1	2	3	4	1	4	4	2	2	2
R03604	5	2	4	4	3	3	4	4	4	1	1
R03605	2	4	3	1	3	4	4	2	1	1	1
R03606	5	3	4	3	2	5	1	4	3	4	2
R03607	5	1	4	2	3	4	5	3	2	2	1
R03608	4	1	4	2	5	4	2	3	4	4	1
R03609	4	3	5	2	4	5	5	1	4	5	2
R03610	5	4	4	4	5	4	5	4	4	2	1
R03611	4	2	5	3	4	2	4	5	5	3	1
R03612	2	2	4	4	5	4	4	1	2	2	2
R03613	4	1	2	1	2	5	3	3	3	3	2
R03614	4	2	1	2	2	5	1	2	2	2	1
R03615	2	1	5	4	3	3	3	2	5	1	2
R03616	5	5	5	5	5	5	5	5	5	5	2
R03617	4	4	4	3	2	5	4	4	5	2	2
R03618	1	2	4	2	1	0	2	1	1	1	2
R03619	5	4	3	2	3	2	4	4	4	2	2
R03620	5	3	5	1	3	4	4	4	5	3	1
R03621	4	2	2	3	5	3	2	2	3	2	1
R03622	4	2	3	4	4	5	3	2	4	2	1
R03623	4	2	4	3	2	3	4	2	3	1	1
R03624	3	3	5	2	2	4	4	3	4	1	1
R03625	4	2	5	1	2	2	1	4	1	1	2
R03626	4	1	1	2	2	5	2	1	1	1	1
R03627	5	4	5	5	4	4	4	4	4	5	2
R03628	4	1	4	3	4	4	3	5	4	4	2
R03629	4	2	5	4	5	5	2	3	3	3	2
R03630	3	5	4	1	2	5	5	1	4	1	1
R03631	5	2	2	4	4	5	3	5	4	2	1
R03632	4	4	4	1	5	4	4	3	5	1	1
R03633	5	2	5	3	5	4	2	4	4	5	2
R03634	3	1	4	1	2	4	4	3	2	1	2
R03635	2	4	5	1	3	4	4	2	2	1	1
R03636	4	3	5	3	2	5	4	2	4	1	2
R03637	2	3	5	1	4	3	5	3	3	2	1
R03638	3	5	4	2	4	5	5	4	4	3	2
R03639	5	4	4	4	0	4	4	5	5	5	2
R03640	2	5	5	2	2	5	4	1	2	2	2
R03641	5	4	2	5	4	5	4	5	5	1	1
R03642	5	4	4	3	5	5	5	5	5	3	2
R03643	3	4	4	2	1	3	3	2	2	3	2
R03644	2	4	5	2	3	3	4	3	5	4	1
R03645	5	1	4	2	1	4	3	1	0	2	2
R03646	4	5	4	2	5	4	5	5	5	3	1
R03647	4	2	5	5	5	4	4	4	4	4	2
R03648	3	4	4	3	2	5	4	4	4	3	2
R03649	5	5	5	4	3	5	5	3	5	2	2
R03650	4	1	2	2	2	4	4	2	3	1	1
R03651	4	4	2	1	3	4	4	3	3	2	1
R03652	3	4	5	4	3	4	5	2	4	2	2
R03653	4	5	3	2	5	4	4	3	3	1	1
R03654	2	1	4	2	2	4	1	1	1	2	2
R03655	0	4	5	2	5	5	4	3	5	2	1
R03656	3	5	5	4	2	5	4	1	4	1	2
R03657	5	4	4	2	3	5	4	3	4	1	1
R03658	5	4	5	4	5	4	4	4	5	3	2
R03659	4	3	4	2	5	4	4	3	4	2	2
R03660	5	3	5	3	4	4	4	4	5	3	2
R03661	5	5	5	2	2	5	4	5	5	4	1
R03662	5	4	5	2	3	4	4	2	5	4	2
R03663	4	3	4	2	3	3	3	3	4	2	1
R03664	1	1	1	2	3	4	3	2	3	2	1
R03665	4	4	4	4	2	4	3	4	4	1	1
R03666	1	0	5	1	1	5	3	4	3	1	2
R03667	3	1	2	3	4	5	2	2	1	2	1
R03668	5	5	5	4	5	5	4	5	5	0	2
R03669	4	2	4	1	2	4	3	1	2	4	2
R03670	1	3	4	5	2	5	4	3	2	2	2
R03671	4	4	3	2	4	5	3	4	4	2	2
R03672	4	4	5	2	4	4	5	5	4	2	2
R03673	3	3	5	4	5	5	5	4	5	5	2
R03674	5	4	3	3	4	5	3	4	5	2	1
R03675	4	5	5	4	4	3	2	5	4	3	2
R03676	3	5	5	3	2	4	4	1	5	3	2
R03677	2	3	5	3	4	5	4	3	3	1	2
R03678	4	4	5	2	4	5	3	5	4	4	2
R03679	4	5	5	1	5	5	4	2	4	1	2
R03680	3	5	5	5	3	5	4	4	5	4	2
R03681	5	3	5	3	5	5	4	2	5	5	2
R03682	4	5	4	5	2	4	2	4	4	1	2
R03683	3	1	5	4	2	4	5	2	4	1	2
R03684	2	3	3	4	4	5	2	4	5	4	1
R03685	4	5	3	5	2	4	4	3	3	4	1
R03686	5	1	1	5	3	3	1	4	1	5	2
R03687	4	3	5	1	5	4	5	5	3	2	2
R03688	2	4	5	1	2	3	4	1	4	2	1
R03689	3	2	2	3	1	2	1	3	0	2	1
R03690	5	4	2	2	2	5	2	2	4	4	1
R03691	3	2	2	2	4	3	2	4	1	3	1
R03692	2	2	2	2	2	4	2	4	2	2	1
R03693	4	2	4	3	2	2	2	3	4	2	1
R03694	4	4	4	5	2	5	3	4	4	4	2
R03695	4	3	4	3	4	4	4	4	3	4	2
R03696	4	1	4	4	4	4	3	5	2	5	2
R03697	4	3	2	5	4	5	4	3	5	5	1
R03698	2	3	5	2	1	2	3	3	4	2	1
R03699	2	5	5	2	2	4	3	4	5	4	1
R03700	4	4	5	2	2	4	4	2	4	2	1
R03701	5	4	5	2	2	2	4	4	4	3	2
R03702	4	2	4	0	1	5	4	1	3	1	1
R03703	5	3	5	4	5	4	4	5	5	2	2
R03704	1	1	5	3	2	3	4	4	3	2	1
R03705	4	5	5	4	4	5	4	5	5	5	2
R03706	4	4	3	2	5	4	4	4	3	1	1
R03707	4	1	4	2	4	5	4	3	2	3	2
R03708	5	5	5	5	5	2	4	5	5	5	2
R03709	3	3	4	5	4	5	3	4	4	4	2
R03710	4	4	2	3	5	4	2	4	4	5	1
R03711	5	2	4	4	4	4	4	3	3	3	2
R03712	5	2	5	4	5	5	4	5	4	3	2
R03713	4	5	4	2	2	4	4	3	4	5	1
R03714	5	5	5	4	3	4	4	3	5	2	2
R03715	4	5	5	3	4	4	4	4	5	5	2
R03716	4	4	4	4	4	4	5	4	4	3	2
R03717	3	4	5	2	4	4	5	1	0	2	2
R03718	5	3	4	1	4	2	4	2	5	2	2
R03719	3	1	1	5	4	4	2	5	2	1	1
R03720	5	4	5	3	2	2	5	4	4	2	2
R03721	3	3	4	4	4	4	2	2	1	2	2
R03722	5	0	4	3	5	2	4	3	5	3	2
R03723	2	2	0	1	2	0	4	2	4	1	1
R03724	5	4	4	5	3	4	3	4	4	2	1
R03725	4	2	3	4	5	5	1	5	5	5	2
R03726	3	2	4	2	3	4	4	1	3	1	1
R03727	4	3	3	2	2	5	4	2	3	2	2
R03728	5	5	5	2	4	5	4	4	4	1	2
R03729	2	2	5	2	2	4	4	2	1	1	2
R03730	5	2	3	4	2	2	3	5	5	4	1
R03731	4	2	2	2	3	4	3	4	4	1	1
R03732	5	4	4	3	3	5	3	2	4	2	1
R03733	5	2	4	5	4	2	4	3	4	3	1
R03734	4	4	4	2	5	4	5	4	5	4	2
R03735	5	1	5	4	5	5	4	4	5	4	2
R03736	3	5	4	2	3	4	5	2	4	4	1
R03737	2	1	2	1	1	4	2	2	0	1	2
R03738	4	4	3	4	3	5	4	2	5	3	2
R03739	4	4	5	3	4	5	5	5	4	2	1
R03740	2	1	4	2	2	5	1	2	1	2	2
R03741	4	2	1	1	2	5	0	3	1	3	1
R03742	3	2	5	3	3	4	4	2	4	3	1
