HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	DDP1	DDP2	DDP3	DDP4	DDN1	DDN2	DDN3	DDN4	DDM1	DDM2	DDM3	DDM4	age	gender	accuracy	country
3	1	4	1	1	5	3	2	1	1	5	5	5	5	2	1	4	1	3	5	1	3	20	1	81	CA
4	4	4	4	4	5	4	3	5	2	2	2	2	4	3	2	2	2	2	3	5	1	42	2	95	US
4	1	2	2	5	5	4	3	2	1	3	1	2	2	3	2	1	1	4	3	1	1	13	1	76	US
0	5	4	4	5	5	4	2	4	4	3	2	4	4	1	2	3	2	2	4	5	5	17	1	96	US
2	5	5	3	4	3	5	5	5	5	2	1	2	5	4	5	4	4	2	2	3	1	20	1	72	US
5	5	1	5	5	5	5	4	5	5	4	1	1	5	5	5	5	5	2	4	3	2	19	1	84	US
4	2	2	1	1	4	2	1	2	2	1	3	3	3	4	2	2	1	4	2	2	2	22	1	97	GB
2	4	5	3	4	4	2	3	4	1	2	2	2	4	4	4	4	1	4	2	2	1	15	1	98	US
2	4	4	1	2	5	3	2	5	3	1	2	2	3	3	1	1	1	1	4	2	2	13	2	79	US
4	1	1	3	1	4	3	2	2	1	3	1	5	4	4	1	2	3	3	3	3	2	16	1	99	US
5	5	0	4	5	5	5	5	5	4	1	4	4	3	4	4	4	2	4	4	4	4	32	2	73	CA
5	2	4	4	3	4	4	2	4	2	2	3	5	5	3	3	3	3	1	5	2	2	23	1	71	US
5	4	4	3	4	5	4	2	5	2	2	1	2	5	5	3	4	5	1	3	2	2	22	2	82	US
4	3	5	2	4	4	4	2	4	1	2	2	3	4	2	4	2	3	3	2	3	2	13	1	82	US
4	4	4	2	5	4	5	4	5	4	3	2	2	3	4	3	4	4	3	5	4	2	45	1	92	US
4	2	4	3	2	5	2	4	4	5	5	2	5	4	3	5	3	2	5	5	2	3	27	1	83	US
4	2	4	5	4	5	2	4	5	5	5	1	3	2	5	4	4	4	2	4	3	2	29	1	87	IN
3	3	4	1	2	4	5	4	4	3	2	2	4	4	3	1	3	2	4	4	4	1	14	1	94	DE
3	4	5	3	4	4	5	4	5	4	1	2	0	5	4	4	4	5	4	5	5	3	22	2	79	US
4	4	5	4	4	2	2	2	4	1	5	2	2	2	4	4	3	2	0	5	2	3	17	1	86	US
4	5	4	3	2	4	4	2	2	2	1	1	1	2	3	2	5	4	1	1	1	1	43	2	89	DE
5	4	3	3	4	4	3	4	5	4	2	1	1	3	5	4	2	2	1	4	2	1	19	1	76	US
4	2	5	2	4	4	1	3	0	1	2	1	2	3	4	4	5	2	5	5	2	5	14	1	74	US
5	3	4	3	2	5	2	3	4	1	1	1	1	4	4	4	4	2	3	4	4	4	14	1	86	US
3	1	3	4	1	1	4	2	3	2	1	2	4	4	3	2	3	3	2	5	3	3	36	1	79	US
5	5	4	4	4	5	5	4	4	4	4	4	4	5	4	3	3	4	2	5	4	3	25	2	65	US
4	4	4	4	3	4	4	4	3	3	2	4	4	5	4	2	4	2	5	4	5	2	47	1	77	US
2	1	1	2	4	3	2	4	5	1	4	4	4	5	4	2	2	2	5	5	5	3	13	1	60	US
4	3	4	2	2	5	4	2	3	2	2	5	5	3	4	0	3	1	4	4	5	2	19	2	51	US
5	4	5	3	3	5	5	4	5	3	2	2	4	2	4	3	4	2	2	4	4	3	42	1	45	US
5	4	5	4	4	5	4	4	5	5	1	2	1	4	1	3	3	1	1	4	3	4	16	2	99	US
4	4	4	3	4	5	5	2	1	5	2	2	1	3	5	4	5	3	4	4	0	3	14	2	26	US
4	5	5	3	4	5	4	4	4	3	4	3	3	4	1	2	4	3	2	4	3	2	15	2	92	CA
1	1	2	1	2	2	2	1	4	1	4	4	3	5	2	1	1	1	3	5	4	5	43	2	81	US
5	4	5	4	5	5	5	4	5	2	3	1	4	3	4	4	2	2	4	1	4	2	19	2	86	US
4	4	5	3	3	5	3	5	3	4	2	1	4	5	5	4	5	5	4	3	2	2	22	2	75	CA
4	4	4	2	5	4	2	1	2	2	1	1	4	0	4	3	4	3	2	4	2	3	37	2	70	AU
5	4	2	4	3	4	5	4	4	2	4	1	5	1	4	4	4	4	2	4	4	2	13	1	98	AU
3	4	4	1	3	5	1	2	4	1	4	4	2	4	5	5	3	4	4	4	3	2	16	1	76	US
5	5	4	3	5	5	4	4	5	5	4	5	5	5	5	5	5	4	5	5	5	5	22	1	95	US
4	5	5	4	4	5	5	5	5	4	1	2	4	3	5	5	5	5	2	4	2	2	47	1	90	US
3	4	4	5	4	5	4	5	4	5	2	3	5	5	4	4	3	4	3	4	4	2	19	1	94	US
4	3	5	3	4	4	2	1	4	2	2	1	0	5	2	2	2	2	2	4	4	1	24	2	73	CA
4	2	3	2	5	5	4	4	2	4	4	2	5	4	4	4	3	4	5	4	5	5	34	1	97	PH
3	2	4	4	3	4	4	2	4	2	3	4	1	4	5	4	1	4	5	4	5	3	32	1	57	PL
3	3	4	2	4	4	4	2	3	3	2	3	2	4	4	4	2	4	4	2	2	3	24	1	76	IN
5	2	5	4	5	5	5	2	4	3	2	2	4	5	5	4	5	4	5	4	4	3	31	2	91	US
5	4	5	3	5	5	5	5	0	3	2	2	2	3	5	4	4	4	1	4	3	3	24	1	84	DE
1	1	1	0	1	4	1	2	1	1	4	5	0	4	3	4	5	2	4	5	5	2	33	3	94	US
5	1	5	3	3	5	2	3	2	3	4	2	1	4	2	4	3	1	4	4	2	3	39	1	71	US
4	5	5	3	0	5	5	4	4	3	4	0	4	4	5	5	4	4	4	2	4	2	13	1	92	US
2	4	3	3	4	5	4	4	1	1	5	2	4	4	4	4	4	1	3	5	1	2	22	1	63	SE
1	2	2	5	5	5	3	2	2	1	4	1	1	3	3	4	3	5	1	1	1	2	13	1	57	AU
5	1	4	3	2	4	4	2	4	1	4	3	5	5	4	2	3	1	5	5	0	2	16	2	68	PH
4	1	3	4	2	2	1	2	2	2	5	2	3	5	3	1	1	1	3	2	4	2	32	1	84	AU
4	5	4	2	0	5	5	2	4	2	4	2	1	2	4	4	4	2	3	3	1	2	19	1	39	US
5	3	1	2	4	3	3	2	1	4	1	2	5	4	3	2	2	1	2	5	5	2	20	1	93	US
3	5	5	3	4	5	5	4	5	4	2	5	4	5	4	3	5	4	4	5	4	4	13	2	86	US
3	3	5	4	5	5	4	2	5	5	5	5	4	5	4	3	2	3	5	4	5	4	16	1	63	IN
4	3	5	2	4	4	5	5	4	0	2	4	4	4	3	3	4	4	4	5	2	5	13	1	65	AU
5	4	4	4	3	5	3	5	5	3	5	5	4	5	3	2	1	1	4	5	4	3	29	1	83	US
4	3	5	1	3	5	4	5	5	3	2	5	5	5	5	4	2	3	2	5	4	5	27	2	97	CA
5	4	4	3	3	3	3	2	3	2	5	5	5	5	2	1	1	2	5	5	4	4	18	1	79	US
0	4	4	2	4	5	4	4	5	5	1	1	2	2	4	4	4	2	4	4	4	1	31	2	100	US
5	4	5	4	5	5	5	5	5	4	2	2	4	5	5	5	4	4	2	4	4	2	34	1	84	US
2	2	4	4	3	2	5	1	3	2	1	2	1	1	5	4	3	2	2	3	1	1	20	1	86	CA
5	3	5	4	4	4	4	4	5	5	2	1	2	1	4	2	0	4	1	4	2	2	13	1	93	US
5	1	2	3	4	5	4	4	4	2	3	3	2	4	2	4	4	2	2	5	4	3	40	1	90	US
5	2	4	3	3	5	4	1	2	2	5	4	3	4	4	2	4	1	4	5	4	3	26	1	49	US
0	5	4	5	5	5	3	4	5	4	2	3	1	1	4	3	2	5	2	5	2	2	16	1	94	US
2	5	4	4	5	4	2	1	4	3	5	2	3	5	5	4	2	4	3	4	4	5	26	2	86	US
5	4	5	2	3	5	4	4	2	4	1	1	2	3	5	4	3	1	3	2	4	1	28	1	61	CA
5	2	2	1	3	5	1	1	1	3	5	3	5	5	4	0	4	3	4	5	4	4	26	1	80	US
2	1	2	4	3	3	4	3	1	1	4	2	4	4	3	1	1	1	5	4	4	1	27	1	91	US
5	3	4	2	1	4	2	3	3	1	4	2	4	4	3	4	3	4	5	5	4	1	17	1	59	GB
5	3	3	3	5	5	3	4	5	3	4	2	5	5	5	4	4	5	2	4	5	4	15	1	80	US
5	2	4	5	5	4	4	2	5	4	5	1	1	5	5	4	4	2	2	4	2	3	26	2	76	IN
3	4	4	3	4	5	5	3	3	3	2	1	4	3	3	2	0	1	1	2	2	1	32	1	93	US
4	2	4	2	4	3	4	2	2	2	5	4	4	5	3	3	2	1	5	5	5	2	29	1	93	PH
4	5	4	4	2	4	4	3	2	4	2	3	3	3	1	3	4	3	2	4	4	4	23	1	81	GB
2	2	4	2	4	4	1	2	4	2	5	0	2	5	4	4	3	4	3	4	4	2	19	2	90	US
5	5	0	4	5	5	4	5	4	5	5	3	5	5	5	5	1	2	4	5	4	4	41	2	93	US
5	5	5	3	5	5	5	5	5	5	2	3	2	4	5	5	4	3	4	4	4	2	13	2	94	US
5	4	2	1	5	5	5	5	1	4	2	2	2	5	4	4	4	4	1	3	3	0	20	1	92	US
4	3	4	4	2	4	4	2	2	2	4	2	4	4	4	2	2	4	4	4	3	4	21	1	69	US
3	1	4	1	1	0	2	1	4	1	2	1	3	3	2	4	1	2	1	0	3	2	34	2	80	GB
3	1	2	1	2	5	2	2	3	2	5	3	4	4	4	3	3	2	4	4	4	3	14	2	70	US
5	5	4	1	3	5	4	4	5	3	1	1	3	3	5	3	5	4	2	4	4	1	15	1	74	GB
5	5	4	1	5	5	4	5	4	4	2	3	4	4	5	5	4	4	5	5	4	4	26	1	90	AU
4	2	3	3	2	3	4	1	2	2	3	3	3	4	4	3	2	2	1	5	4	1	17	2	80	GB
1	2	4	2	3	4	2	1	4	4	4	1	4	4	5	4	3	1	1	2	2	3	19	1	62	US
4	3	5	4	3	4	4	4	4	0	2	2	2	5	3	3	3	2	4	3	1	2	19	1	67	US
5	3	2	2	3	4	5	4	4	5	2	5	5	4	4	3	3	2	4	5	4	2	20	2	86	US
4	4	4	5	5	4	5	5	4	2	2	3	5	5	5	4	5	2	4	4	5	3	25	1	70	US
3	1	2	2	0	4	1	1	3	1	1	3	3	3	4	3	3	3	1	4	3	4	34	1	99	US
2	1	3	2	2	3	1	1	2	2	1	2	0	4	4	1	1	2	4	3	4	2	13	2	92	US
5	5	5	2	5	5	4	5	4	4	4	2	5	5	5	5	5	4	2	5	4	4	28	2	85	US
2	4	4	5	2	4	4	2	5	1	2	1	5	2	1	2	2	1	4	4	2	3	26	1	59	GB
2	1	2	2	1	4	1	1	2	1	2	1	3	4	4	2	2	1	4	4	4	2	19	1	92	US
2	2	4	1	1	4	1	1	1	4	5	2	5	5	3	2	2	3	3	5	4	3	17	2	93	US
2	1	1	2	2	4	1	2	3	1	1	3	3	4	3	4	2	3	4	3	4	2	16	1	68	US
2	4	4	2	5	4	3	2	4	3	4	1	4	5	3	1	2	1	2	4	4	4	35	2	90	US
3	5	4	4	5	4	4	5	5	5	2	3	3	2	5	4	4	3	3	4	1	1	28	2	77	GB
4	3	2	2	4	3	2	2	4	3	5	2	4	2	5	5	4	2	4	2	5	2	13	2	52	US
2	2	5	1	2	5	2	1	4	3	2	2	2	1	5	4	5	3	1	2	3	1	28	2	96	US
4	3	4	2	3	4	2	4	2	1	3	5	3	5	3	2	1	2	5	5	5	3	13	1	74	US
4	5	4	5	4	5	2	5	5	3	4	4	5	4	0	4	4	4	5	5	5	5	19	1	85	DE
3	2	4	2	4	5	4	2	1	4	2	3	5	4	2	4	4	2	5	5	4	3	21	1	80	SE
4	4	3	5	4	4	5	3	4	3	2	2	2	4	2	1	3	2	2	4	4	1	19	1	98	US
4	3	5	5	4	4	5	5	0	5	1	2	4	5	2	4	4	4	2	3	4	4	42	1	71	US
3	2	5	1	2	3	5	2	3	4	1	4	3	2	4	4	4	4	4	4	4	5	22	2	56	US
5	2	4	5	3	4	4	5	4	4	2	3	3	2	3	3	2	4	3	4	2	1	19	1	86	US
5	5	5	5	5	4	5	5	5	5	4	3	4	4	3	3	2	5	4	5	5	4	35	1	84	US
3	5	2	3	3	3	3	4	5	4	2	3	3	2	2	5	4	2	2	2	3	1	30	1	87	GB
2	4	3	1	2	4	5	1	2	0	1	1	1	4	1	1	1	1	3	1	3	2	31	2	82	AU
4	1	4	3	2	5	5	2	4	3	2	4	4	4	5	3	4	2	5	5	4	2	33	1	85	SE
4	4	4	3	2	5	5	4	2	2	2	2	4	4	2	0	2	1	4	4	4	3	23	1	66	US
2	1	2	2	2	2	4	2	2	2	4	2	5	4	4	2	4	5	4	2	2	3	31	1	57	US
2	4	4	4	4	5	4	1	5	4	5	2	3	5	2	4	4	3	4	4	4	2	22	2	98	US
5	4	5	2	4	5	4	3	4	4	4	1	1	4	3	3	3	2	2	2	3	4	38	2	89	US
5	2	1	1	4	4	3	2	4	4	4	5	4	5	4	1	1	2	4	5	5	2	40	1	95	GB
4	4	5	2	4	5	5	5	5	4	1	2	2	4	4	5	5	2	1	2	2	2	15	2	97	US
4	5	4	2	0	4	4	5	4	2	3	4	3	5	4	4	4	3	2	1	2	3	14	0	71	US
5	4	4	3	4	2	4	3	3	2	4	1	2	4	3	3	3	4	1	4	1	1	20	1	63	US
4	2	4	2	4	4	1	4	2	1	3	1	1	4	4	4	1	1	3	2	1	2	13	1	97	US
4	4	3	2	4	5	5	3	3	4	1	2	3	3	4	3	2	2	2	2	4	2	13	2	92	US
3	4	2	3	1	4	2	2	2	2	2	1	2	4	4	3	2	4	4	5	5	3	34	1	69	AU
4	4	4	3	4	3	3	4	4	2	2	2	4	2	4	2	4	1	1	4	4	4	15	2	89	GB
4	3	4	4	2	4	4	3	4	3	0	2	5	5	5	4	4	4	2	2	3	1	25	1	84	US
4	3	5	1	2	4	4	3	2	3	1	1	1	4	5	3	4	1	2	1	2	4	22	2	85	AU
4	2	5	2	2	5	4	4	2	1	5	4	2	5	4	2	2	2	1	4	4	4	18	1	71	US
4	1	2	2	2	5	2	1	4	2	5	5	4	3	5	4	1	0	4	5	4	1	60	1	98	GB
5	4	4	2	4	5	4	4	5	3	4	1	1	5	4	2	4	2	3	4	4	4	14	2	96	US
5	2	4	2	2	4	1	2	4	1	3	4	4	4	3	2	2	2	4	5	5	4	26	1	80	GB
4	4	5	3	4	5	5	0	4	5	2	2	0	4	5	4	5	2	4	4	1	2	25	2	96	US
3	3	4	2	4	2	4	5	5	1	1	1	4	4	5	4	4	4	2	1	4	1	26	1	77	US
5	5	4	2	4	4	3	5	4	2	1	2	2	3	2	2	1	2	4	2	3	2	21	1	55	US
5	4	5	5	4	5	5	5	5	2	5	5	0	5	4	4	5	3	5	5	5	4	18	1	73	US
5	5	5	5	4	5	5	5	4	5	5	5	2	5	5	5	5	5	1	5	3	3	29	1	99	US
5	4	3	4	5	4	4	4	4	4	4	1	4	5	5	4	2	5	5	4	4	2	48	1	82	PH
4	4	2	2	2	5	5	3	5	5	4	2	3	5	4	2	5	2	5	5	4	4	13	2	92	US
4	4	3	4	2	5	3	3	2	4	2	1	1	2	2	2	1	1	3	3	4	1	19	1	78	CA
3	1	0	1	4	2	4	4	4	2	1	4	4	4	4	5	2	3	4	5	5	3	15	3	73	GB
5	2	1	1	2	5	2	2	1	2	3	2	1	2	1	3	1	4	2	3	4	1	14	1	86	US
5	3	4	4	4	4	4	5	4	4	3	4	4	4	2	1	1	1	2	5	4	4	13	2	95	GB
3	1	4	3	1	4	3	1	4	1	2	2	2	4	5	3	4	3	3	4	3	2	18	2	90	AU
4	5	3	3	4	4	4	4	5	4	4	2	2	4	1	4	1	4	2	4	4	1	13	2	80	GB
4	2	2	2	3	2	4	3	4	4	3	2	2	3	4	0	4	4	1	4	3	2	22	1	87	US
5	5	5	2	4	4	4	4	4	1	1	2	1	5	4	4	5	4	2	4	5	1	19	1	71	US
4	2	2	4	5	5	4	3	2	2	4	4	4	5	4	5	5	2	4	5	4	2	27	1	99	US
3	5	5	1	5	3	5	5	5	5	5	3	4	4	5	5	3	4	2	4	5	4	34	2	70	US
4	4	2	2	4	2	4	3	2	2	2	1	4	4	4	4	4	3	2	3	5	2	18	1	94	US
1	1	5	1	2	4	4	1	1	1	2	4	5	4	4	3	2	2	3	4	3	2	22	2	60	US
0	1	4	4	5	4	5	3	4	3	5	2	5	5	5	5	2	2	4	4	4	2	35	1	75	US
2	2	4	2	2	3	2	3	5	3	5	5	4	5	4	2	4	1	4	5	4	4	15	1	64	US
4	4	3	3	4	5	4	4	3	2	4	5	4	4	3	3	4	4	5	5	4	2	29	1	84	US
2	0	2	1	3	5	1	1	4	1	4	2	4	4	4	2	1	2	5	5	2	2	15	1	95	CA
4	5	5	3	5	4	4	3	5	4	5	3	5	5	3	3	5	3	5	4	4	5	13	1	84	US
4	5	4	2	4	4	4	4	5	1	2	1	1	4	5	4	4	3	1	2	4	1	29	1	62	US
2	4	4	2	4	4	2	4	4	2	1	1	2	4	4	3	2	2	1	1	1	2	28	2	75	GB
2	4	4	2	5	5	2	2	4	2	4	4	4	4	5	3	3	3	4	4	2	3	16	1	83	US
2	3	5	3	2	2	4	0	4	2	5	4	4	5	2	2	3	2	2	4	5	2	23	1	82	US
4	3	5	1	3	3	4	4	4	3	2	3	4	4	4	4	4	5	1	4	1	1	28	2	91	US
3	5	5	2	0	5	4	5	2	2	2	2	4	3	2	4	2	1	2	4	4	2	13	1	76	GB
5	4	3	2	2	4	4	4	5	4	5	3	4	3	2	1	1	1	3	5	3	4	25	2	85	DE
4	2	2	2	2	3	3	4	4	2	4	3	3	4	5	5	2	3	4	4	4	3	39	1	63	GB
5	4	1	4	3	2	3	4	4	1	3	0	2	2	5	3	4	4	2	2	1	4	21	1	80	AU
2	1	3	3	2	5	2	4	4	4	5	2	4	4	3	1	1	2	4	4	3	4	17	1	70	US
3	2	5	3	2	5	5	4	4	1	3	2	2	4	5	4	3	2	5	4	4	1	13	2	71	US
4	4	5	2	4	5	4	4	5	4	3	2	1	4	4	5	5	2	4	1	1	1	49	2	83	PH
4	4	1	2	4	5	5	2	5	4	4	5	4	4	4	3	4	1	4	5	5	4	18	2	91	US
3	4	4	3	4	5	4	4	2	2	5	3	4	3	4	4	4	3	2	2	4	2	13	1	90	US
4	3	5	4	2	4	3	3	3	2	2	1	4	2	2	1	2	3	1	4	0	2	24	1	96	US
4	1	1	2	2	3	2	5	4	1	0	5	5	5	3	2	4	3	4	5	5	5	22	1	82	US
5	4	4	3	1	3	4	4	2	2	5	5	3	5	4	2	2	2	5	5	5	5	13	1	82	CA
5	5	5	5	5	5	5	5	4	4	1	2	4	4	4	3	2	2	1	2	2	3	25	1	90	US
4	1	5	1	1	4	5	4	2	1	0	4	4	5	4	2	1	1	4	5	4	4	47	1	88	DE
5	2	5	3	4	3	3	3	4	2	4	3	4	5	4	2	3	1	5	5	5	3	22	1	90	US
4	3	5	3	5	5	5	4	4	3	3	2	4	3	4	2	5	2	4	4	2	4	14	1	85	US
5	4	2	2	3	3	5	4	4	2	3	3	2	4	5	4	4	4	2	2	2	3	24	1	90	US
2	4	5	3	2	3	3	4	4	1	4	4	2	4	5	5	4	2	2	5	4	4	30	1	57	US
5	3	2	5	3	3	4	5	4	4	3	1	1	1	2	4	3	4	2	1	3	2	69	1	77	US
2	3	4	2	3	5	2	1	3	2	3	4	2	4	5	4	4	2	3	5	3	2	13	2	95	US
5	4	5	3	5	4	5	2	5	4	5	4	5	5	5	5	4	4	4	4	4	4	14	2	84	US
4	4	2	2	2	5	4	4	5	4	1	5	3	3	5	5	4	4	2	2	4	3	24	1	82	US
4	2	4	1	4	4	5	3	4	4	4	5	1	4	4	3	5	2	2	3	3	2	24	2	84	US
4	3	5	2	3	5	4	5	4	4	2	2	2	4	4	3	2	2	2	3	2	2	20	1	51	US
4	4	4	2	2	3	1	4	4	2	2	2	2	3	4	4	4	3	3	3	4	3	18	1	91	US
3	1	2	1	2	5	1	1	2	2	3	2	5	4	4	4	4	4	2	4	2	2	13	2	87	US
3	5	5	3	4	4	5	5	4	2	1	2	2	5	2	3	2	1	2	2	2	1	33	2	70	CA
4	4	4	2	4	5	0	4	5	2	2	2	3	1	5	4	3	3	3	4	3	3	42	3	92	US
3	3	2	2	4	4	4	4	3	2	2	5	3	5	4	5	2	5	1	4	5	3	33	2	86	CA
4	2	2	2	3	4	3	1	4	2	1	3	3	1	4	2	4	4	2	4	2	2	17	2	96	US
5	5	4	5	2	4	3	2	5	4	5	5	3	4	5	5	4	2	1	4	1	1	13	2	95	AU
5	4	4	2	2	4	4	2	4	2	4	2	1	4	2	4	3	1	2	2	2	1	14	1	83	US
5	3	4	2	5	3	3	5	5	3	2	4	3	2	5	4	4	1	2	4	5	3	17	1	79	GB
4	5	4	5	2	4	3	2	2	2	5	1	1	3	4	2	2	1	4	5	2	1	38	1	92	US
3	2	4	1	1	5	1	2	3	2	1	2	3	2	2	1	2	1	2	5	4	4	27	1	70	US
5	4	5	4	4	4	4	3	5	4	1	5	2	3	5	0	5	5	1	2	3	1	25	1	99	US
2	2	4	4	4	4	2	4	2	5	1	2	2	5	5	4	0	1	1	3	1	1	16	2	82	US
4	4	1	1	5	4	3	3	3	3	1	1	4	4	5	3	2	5	4	5	5	3	14	2	90	CA
4	4	4	2	2	4	4	4	4	2	2	4	4	5	2	3	1	2	1	4	1	2	26	2	89	US
4	2	2	2	1	5	3	3	5	4	4	2	2	5	4	3	2	2	4	2	4	3	19	1	82	CA
4	3	4	4	5	3	2	4	4	1	2	3	2	5	5	5	4	3	5	3	4	2	18	1	74	AU
5	2	4	2	4	2	3	2	4	4	1	2	2	2	5	3	1	3	1	4	4	2	25	1	87	US
2	4	5	4	5	5	4	0	5	2	3	4	4	5	5	4	4	5	1	3	4	4	45	2	94	US
0	2	5	1	2	5	4	1	3	0	2	5	2	5	4	4	2	1	4	4	3	4	28	2	72	US
4	4	5	2	5	3	5	5	4	4	3	5	1	5	4	4	5	2	2	3	4	2	35	1	87	US
4	4	4	4	3	2	2	2	4	3	1	1	4	1	5	5	5	5	3	4	4	3	24	1	78	US
2	2	4	2	4	4	2	1	4	1	4	4	5	4	4	3	1	5	3	4	4	4	13	1	86	GB
4	2	4	4	2	4	1	3	2	1	3	3	4	3	4	2	1	2	4	5	5	4	21	1	97	US
5	4	5	2	4	5	5	5	5	5	4	1	2	4	5	4	4	4	3	1	2	2	30	2	69	US
5	4	5	4	4	4	4	5	5	4	4	1	4	4	1	2	1	1	3	5	5	5	36	1	92	GB
5	4	3	4	4	4	2	4	4	2	2	1	5	4	1	1	1	2	4	5	5	4	19	2	80	US
5	5	4	4	2	5	5	5	5	4	1	4	2	4	4	4	4	2	2	4	2	2	24	1	86	US
3	2	4	2	5	5	2	5	4	2	4	0	4	5	5	3	5	2	4	5	4	3	20	1	64	CA
4	3	5	1	2	3	3	2	4	1	4	1	3	0	3	5	3	1	3	4	2	1	20	1	66	GB
4	0	5	4	5	5	5	5	5	5	4	2	1	3	4	4	5	1	4	4	4	2	25	2	92	US
4	4	5	1	1	4	2	2	2	4	1	5	4	1	4	4	3	1	4	5	4	5	14	1	97	CA
4	4	4	3	4	5	5	5	3	3	1	2	2	4	4	3	4	4	3	5	2	2	13	1	92	CA
4	5	5	4	5	2	5	5	5	5	2	1	5	2	5	5	5	5	4	5	4	1	15	1	89	US
5	3	4	1	2	5	4	4	5	4	4	1	4	4	3	4	4	4	0	5	2	2	17	1	96	GB
2	2	3	2	4	4	4	4	1	1	4	1	4	5	4	4	4	2	2	5	3	2	28	1	71	GB
1	2	4	0	4	2	4	4	5	3	2	1	2	5	1	1	1	1	2	2	3	4	18	2	78	US
3	2	1	1	4	4	0	4	4	2	2	2	1	2	3	2	1	3	3	2	2	2	44	2	93	CA
3	1	4	2	4	5	5	4	4	2	4	1	1	3	4	3	4	5	1	5	2	1	25	1	92	US
3	1	1	3	2	3	2	1	4	1	4	5	4	4	4	2	2	2	4	5	5	1	40	1	85	CA
4	5	4	5	5	5	5	4	4	4	4	2	5	5	4	4	4	4	4	5	5	5	25	1	85	US
2	2	2	3	1	4	1	2	4	4	5	2	4	5	4	4	3	3	5	5	3	5	23	1	61	US
2	1	4	2	3	4	1	2	4	1	1	1	2	3	4	3	3	4	2	2	4	1	41	1	97	US
4	2	3	2	0	5	2	5	4	1	5	4	4	5	2	2	4	1	4	5	3	5	13	1	82	US
3	1	2	1	1	4	4	5	5	1	1	2	2	2	4	2	1	3	4	3	5	2	32	2	94	AU
4	5	5	1	4	4	5	5	4	2	2	2	1	3	3	2	3	2	3	5	4	2	16	1	93	CA
5	5	5	2	3	5	2	5	3	3	4	1	2	4	4	5	4	2	4	4	2	3	28	2	72	DE
4	4	4	2	2	4	4	2	5	4	2	1	1	3	3	5	1	2	2	4	2	2	13	2	92	SE
5	5	4	5	5	5	5	4	5	5	2	1	2	2	3	4	3	3	1	3	2	1	14	2	92	US
4	5	3	1	3	4	4	2	4	4	2	5	1	3	3	3	1	2	4	3	1	2	22	2	49	AU
1	1	1	1	2	3	1	1	2	1	4	2	4	4	4	1	3	2	4	2	2	3	16	2	46	SE
4	3	4	2	4	4	5	4	5	5	4	4	5	4	3	2	5	2	2	5	5	2	29	2	77	US
5	5	5	5	5	5	0	5	5	4	4	4	4	4	4	2	1	3	2	2	2	2	34	1	81	US
5	2	2	3	2	4	4	3	4	2	4	2	4	3	4	3	4	3	3	3	5	2	15	1	60	US
5	5	3	3	4	3	4	4	3	2	3	5	4	5	4	2	2	2	4	5	2	3	13	2	93	GB
4	2	1	2	2	4	4	2	2	1	2	2	1	2	5	3	1	2	4	4	1	1	25	2	87	CA
2	5	5	2	5	5	5	4	5	5	1	1	2	1	5	5	4	4	1	1	1	1	13	2	72	US
5	5	5	4	5	5	5	3	4	0	1	4	4	5	4	4	4	4	4	0	4	3	13	2	100	US
5	4	5	4	3	3	4	2	4	2	5	1	5	3	4	4	5	3	3	4	4	3	21	2	84	AU
5	2	5	2	4	4	4	4	2	3	4	3	4	4	5	4	5	3	3	5	4	2	22	2	62	CA
4	4	4	2	2	3	0	3	2	2	2	4	4	5	4	4	2	3	4	3	3	4	23	1	94	SE
2	4	2	3	2	5	4	2	3	3	4	4	2	4	4	3	4	2	4	5	4	2	22	1	71	US
4	4	4	5	3	5	2	4	4	2	2	1	1	5	1	2	1	1	4	4	1	4	15	1	95	US
2	2	5	1	3	4	4	3	2	1	1	2	1	1	5	3	2	3	4	2	2	2	34	2	56	US
0	4	5	2	4	5	5	5	3	5	1	1	2	3	5	4	5	2	1	4	1	1	26	1	81	US
5	4	2	2	4	4	4	3	5	5	1	1	3	1	1	1	1	1	2	2	2	3	19	2	83	US
2	3	1	2	4	4	2	1	1	2	1	1	2	4	3	4	1	1	1	3	0	1	28	1	56	US
3	4	4	2	1	5	1	3	5	2	3	3	2	5	4	2	3	2	5	5	5	5	24	1	95	US
1	1	4	4	4	4	4	4	4	3	1	2	2	4	4	5	4	5	4	2	5	3	37	1	84	US
4	5	1	2	3	4	3	4	5	4	5	3	4	5	5	4	4	4	3	4	4	4	27	2	83	AU
4	1	4	3	2	1	3	2	4	1	4	5	5	5	2	1	2	1	4	5	4	3	37	1	95	US
4	5	5	3	2	4	4	2	4	2	2	2	4	4	4	3	4	2	4	3	5	3	18	2	77	US
4	5	5	2	4	5	3	5	4	3	2	5	4	5	4	4	4	2	4	4	5	2	28	1	96	US
4	1	2	1	2	5	3	4	2	1	2	5	2	4	1	3	4	2	4	3	5	2	22	1	45	AU
4	2	4	4	4	5	4	2	4	2	1	2	5	5	5	3	2	3	3	1	1	2	18	1	74	US
5	4	4	1	4	4	4	4	5	1	1	1	1	4	3	2	2	1	2	2	1	2	30	2	87	GB
3	3	5	2	2	5	4	2	1	2	1	3	2	4	4	1	1	2	1	4	2	2	17	2	75	US
