participant_id	HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender	behavior
T03564	3	4	4	2	2	1	2	2	1	1	1	-0.3879967706215832
T03565	4	2	2	5	2	2	2	2	5	2	1	-1.4693672062386631
T03566	4	4	5	2	3	4	4	5	4	4	1	0.6298310712966793
T03567	5	4	3	3	4	5	5	4	4	3	2	1.1911136413072188
T03568	4	5	4	4	4	4	3	5	5	2	1	0.09042611582866505
T03569	3	1	4	2	4	3	5	4	3	5	1	-0.3255418703594727
T03570	3	1	1	2	1	4	1	4	1	1	1	-1.2434780423626297
T03571	5	4	5	5	5	5	5	5	5	5	1	1.553466014332344
T03572	4	4	4	2	2	4	3	2	3	1	2	0.2521891162760173
T03573	5	5	5	2	2	5	4	2	4	3	2	0.4923172395654674
T03574	4	3	4	4	4	5	3	4	5	1	2	0.22270490683522978
T03575	1	3	4	2	0	4	4	3	4	0	1	0.24396865165147075
T03576	2	1	1	1	2	5	2	2	3	1	1	-0.4679623789852232
T03577	4	1	2	0	1	2	2	2	2	1	2	-0.7011430797193139
T03578	4	5	5	3	2	5	1	2	4	1	2	0.9720031114031149
T03579	4	4	3	4	5	5	5	5	5	4	2	1.7447822176251466
T03580	4	2	4	3	2	5	4	3	2	2	1	0.9999014078079541
T03581	2	2	4	4	4	0	4	2	4	3	2	0.7772308683140363
T03582	0	4	5	4	5	4	4	5	5	5	2	-0.07869401687947297
T03583	3	5	5	5	4	5	5	5	5	5	2	0.6770428333422063
T03584	3	4	4	2	3	4	3	2	1	3	2	0.1534626836257239
T03585	5	5	4	5	2	5	4	4	4	3	2	1.5318713889169564
T03586	5	5	5	4	5	5	5	4	5	4	1	0.5630762491280994
T03587	4	4	4	3	3	5	4	4	4	1	1	0.3959992302230958
T03588	5	4	5	5	4	4	5	5	4	2	2	1.917476165933472
T03589	4	5	4	5	4	5	5	3	5	5	2	1.1662156531517667
T03590	4	4	5	4	4	5	4	4	3	2	1	-1.3458646428465784
T03591	5	4	3	3	2	5	3	4	2	5	1	-1.2542942479314212
T03592	5	4	5	3	4	5	4	2	3	5	2	-0.11042025657798138
T03593	4	4	5	5	4	5	5	5	5	5	2	1.499773539030194
T03594	5	0	2	2	4	3	2	5	4	4	2	-0.7903308583442
T03595	4	4	4	4	2	5	4	4	3	2	2	-1.0145429075925954
T03596	1	1	1	2	1	2	2	2	3	2	1	-0.532913917190026
T03597	5	4	4	2	4	4	4	4	5	1	1	0.027085535960378118
T03598	5	4	5	4	3	5	4	5	4	2	1	0.4923186596024145
T03599	5	3	5	4	4	5	4	2	4	3	1	1.0844646506188707
T03600	4	0	5	5	5	5	5	5	5	2	2	0.6277655490902119
T03601	5	3	4	4	2	5	4	4	0	4	1	-0.2578630427471764
T03602	4	4	4	4	4	4	0	4	4	5	2	0.08073405218581914
T03603	4	2	5	5	5	3	4	4	4	5	1	0.7384614723430177
T03604	3	4	4	4	1	5	5	4	4	2	1	0.31943355301407533
T03605	3	5	1	2	2	3	4	2	3	2	2	-0.8735367554271043
T03606	3	2	3	3	2	5	3	1	4	1	1	1.1882228019888685
T03607	4	2	4	3	3	4	2	4	5	4	2	-0.0424296769371863
T03608	4	4	5	4	4	4	4	4	4	1	2	0.18860977543008262
T03609	4	5	4	0	4	4	5	5	4	3	2	0.9457025132814862
T03610	5	4	4	4	4	5	4	4	5	4	2	1.0719136099784405
T03611	3	5	5	4	4	5	5	4	4	4	2	-0.49766502272167834
T03612	5	5	4	4	2	5	4	3	4	5	2	0.6692027886652305
T03613	4	2	4	3	1	4	4	2	5	3	1	1.2913156912266024
T03614	2	4	4	1	3	4	4	4	3	2	1	-0.6427779426427456
T03615	5	4	5	1	4	4	3	5	3	3	2	-0.7024813298992802
T03616	5	4	5	4	4	5	5	5	5	2	2	0.12449323798786971
T03617	5	5	5	5	5	5	4	4	4	4	2	-0.551764445188226
T03618	0	2	2	4	3	4	1	4	3	2	1	0.8090661623753361
T03619	5	5	5	4	4	5	5	5	5	4	1	1.7916446723165316
T03620	5	5	5	2	4	5	2	4	5	4	2	-0.6577672395311194
T03621	5	5	5	4	4	5	5	5	5	4	2	1.1770344972407822
T03622	2	3	3	4	2	1	4	2	4	3	1	0.01347156704057556
T03623	5	5	4	3	5	5	4	5	5	2	2	0.4872819461031368
T03624	4	2	4	2	2	2	2	4	2	1	1	-0.964056084977491
T03625	4	4	4	1	2	5	3	3	4	1	1	-1.0751010133085777
T03626	2	2	4	2	4	5	3	4	2	2	2	0.5531514804349857
T03627	4	5	4	1	4	4	2	3	4	4	2	0.7632716112203166
T03628	5	5	4	5	5	5	5	4	5	5	2	2.1813052060370857
T03629	4	2	2	3	5	5	4	5	4	4	1	1.1134823654054458
T03630	2	2	3	4	5	5	4	4	5	3	2	0.5110093270576606
T03631	4	4	5	5	4	5	4	5	4	2	1	0.8474055714092907
T03632	4	4	3	2	3	3	4	2	5	2	1	0.8073129343992866
T03633	3	3	4	3	2	5	4	4	4	4	1	-0.7416559289179158
T03634	4	5	5	5	0	5	5	4	5	4	2	0.40186972649522623
T03635	2	4	4	4	3	5	4	4	4	5	2	0.46924823625393564
T03636	5	5	4	5	5	4	5	5	3	4	2	2.0852978082057243
T03637	4	5	5	3	5	5	4	4	5	1	1	0.4513776430370835
T03638	4	5	4	5	3	3	4	3	5	4	1	0.34698238717812435
T03639	4	1	2	1	1	0	2	2	4	1	1	-0.9036851247801491
T03640	2	4	4	4	5	4	4	4	5	3	2	0.2949797283381056
T03641	5	4	4	5	4	4	5	4	4	5	2	0.4589582121179291
T03642	5	4	5	4	3	4	5	3	5	4	2	1.1614479536457
T03643	4	1	4	1	3	5	1	2	4	2	1	-1.0454638639141418
T03644	5	4	5	4	2	5	5	4	5	4	1	0.30002837448758757
T03645	5	5	5	5	5	5	4	5	5	2	2	1.4278511962823046
T03646	5	5	5	5	3	4	5	2	4	4	2	2.297157239711618
T03647	5	4	2	2	5	3	4	5	5	5	1	0.5827836998520621
T03648	2	3	2	4	1	5	2	4	4	2	1	-0.34728918014567095
T03649	5	5	4	4	5	4	5	5	5	5	1	0.7346027719795476
T03650	5	4	2	2	5	4	3	5	3	4	1	-0.707197150166126
T03651	5	5	5	4	5	4	5	5	5	5	1	1.2724894015251804
T03652	5	3	2	3	4	5	4	2	4	3	1	-0.26913607530831185
T03653	5	2	5	4	5	4	4	4	4	4	2	0.8801648437218413
T03654	3	3	2	2	2	3	5	2	4	3	2	0.9524405177016847
T03655	5	5	4	2	5	5	4	4	5	2	2	1.3809389215567924
T03656	3	1	2	2	4	4	3	4	1	1	2	0.6340738745759631
T03657	4	3	2	2	4	5	4	2	3	4	1	0.5666350139586921
T03658	4	4	2	4	0	4	4	3	4	3	1	0.5978613130432519
T03659	4	4	4	5	5	3	4	4	4	4	2	0.6698890117827612
T03660	5	4	5	5	5	5	2	5	4	4	1	-0.355386629466926
T03661	3	3	4	2	2	2	2	5	4	3	2	0.8446082539859525
T03662	4	5	5	2	2	3	3	4	4	4	2	-0.4926402380000884
T03663	5	4	4	4	2	5	4	2	3	2	1	0.4344918689218001
T03664	3	4	1	2	4	4	2	4	5	1	2	-0.23083234408866252
T03665	5	5	5	5	4	5	5	5	5	5	2	1.5808823270574572
T03666	4	4	5	5	4	5	5	4	5	2	2	0.9138819163112106
T03667	4	2	2	2	2	4	2	2	4	3	1	-0.3711095390738003
T03668	2	4	4	2	4	3	3	3	4	3	2	-0.4838503190496525
T03669	4	2	4	2	2	2	2	2	4	2	1	-1.015240182114424
T03670	4	5	4	5	5	5	3	4	5	5	1	0.44565887688236905
T03671	5	3	3	2	2	2	4	2	5	1	2	0.5965887103244671
T03672	4	5	4	2	4	5	5	5	5	4	1	0.0363765588215641
T03673	4	4	2	3	3	4	5	4	5	1	1	1.0522808519317743
T03674	5	2	4	4	4	4	4	5	2	3	1	1.1207884520703464
T03675	5	5	5	5	5	5	5	5	4	4	2	0.6988932702209971
T03676	2	2	4	1	3	4	5	2	5	2	1	-0.01934084605454467
T03677	5	5	5	4	4	4	4	3	3	4	2	0.21883285660597962
T03678	4	4	1	2	4	4	3	5	4	5	2	0.08915677908199493
T03679	4	2	3	2	4	2	2	1	3	1	1	-0.04267632987198233
T03680	4	5	4	5	5	5	5	5	5	5	1	1.3696532842227358
T03681	5	4	4	4	5	5	4	5	5	5	2	1.0318780852186764
T03682	3	5	5	2	4	5	4	4	2	4	2	2.2499382105946273
T03683	5	2	4	4	1	1	3	5	3	2	1	-0.8322005863098035
T03684	4	5	5	4	2	5	3	4	2	2	1	-0.8993075775495393
T03685	5	4	4	4	4	5	5	5	4	4	2	0.9455958535392476
T03686	5	5	5	5	5	5	5	5	5	4	2	1.7535110934719431
T03687	5	2	4	3	3	5	4	3	5	4	1	-1.4735750575446782
T03688	2	4	5	1	2	4	2	2	2	2	1	-1.658447975837222
T03689	4	2	5	2	2	4	3	4	4	4	2	1.5950147588767878
T03690	5	4	1	2	3	3	2	2	5	1	2	0.6978362146342287
T03691	5	4	5	5	4	4	4	3	4	2	1	-0.3586250305520672
T03692	4	5	4	4	4	5	3	4	4	2	1	-0.5677812038893536
T03693	4	1	1	2	1	2	2	2	2	1	1	-0.851710856679323
T03694	3	1	2	2	4	4	3	1	2	4	1	0.5346437286219358
T03695	4	3	5	5	4	4	4	4	5	1	2	0.6942613017214462
T03696	5	4	5	5	2	4	4	4	5	4	2	0.09494707113650391
T03697	5	4	5	3	4	4	3	3	4	1	2	0.29607209075907703
T03698	5	2	4	4	5	4	4	4	4	3	2	0.5832147825280593
T03699	4	2	3	4	2	4	4	4	3	4	1	-0.5240926909418865
T03700	2	2	3	3	2	4	2	3	5	1	1	-0.2510175569793315
T03701	4	4	3	4	5	5	5	4	4	5	2	0.8163095022488185
T03702	4	5	4	3	5	4	5	4	4	4	1	0.22756295157443285
T03703	4	4	4	4	2	4	4	4	5	4	2	2.136859118718902
T03704	5	2	5	4	3	4	4	4	2	1	1	0.7331873582673063
T03705	3	1	5	2	4	4	4	4	3	2	1	-1.1912298673700947
T03706	5	5	4	0	5	3	4	4	5	4	1	0.8606091276762948
T03707	3	2	4	2	4	2	3	1	2	1	1	-0.4424374927233952
T03708	5	4	5	5	5	5	5	4	5	3	2	1.0942810410043573
T03709	4	2	4	2	4	5	4	4	2	3	1	0.9620649475609739
T03710	4	2	5	4	1	4	2	1	1	1	1	-1.2951907002784946
T03711	5	2	5	4	5	5	4	5	4	3	1	-0.4163974614772803
T03712	4	4	3	2	5	5	5	5	5	3	2	0.7833140693492854
T03713	5	4	5	2	4	5	4	5	5	5	2	1.7412439705466984
T03714	5	3	4	3	3	5	4	3	1	2	2	-1.013542216115219
T03715	4	5	4	3	4	4	4	5	4	5	2	0.6411255677781064
T03716	5	5	4	4	5	5	4	5	5	5	2	2.649580496771134
T03717	1	1	1	1	1	2	1	2	1	1	1	-1.4886934354765122
T03718	4	4	2	2	2	3	3	2	4	1	2	0.87785460476889
T03719	5	5	5	3	5	5	5	4	5	4	2	0.8175374801534389
T03720	5	4	5	4	5	4	5	5	5	5	1	0.33439595856127463
T03721	2	1	4	1	2	4	4	3	3	2	2	0.6194190602309729
T03722	5	5	5	3	5	3	5	5	4	5	2	-0.32252595816245533
T03723	4	3	4	2	2	4	3	2	3	1	1	-0.7619652260999903
T03724	5	5	5	5	4	5	4	2	5	4	2	0.7538940665046504
T03725	5	4	5	4	4	5	4	4	5	4	2	1.134207701923382
T03726	0	5	5	5	4	3	4	4	5	0	2	0.5139516218638855
T03727	4	3	5	4	2	5	4	4	4	3	1	0.41130909146604505
T03728	4	1	2	3	1	3	2	4	4	4	2	0.8893720033821351
T03729	3	3	4	4	4	5	4	4	5	0	1	0.029695369143077355
T03730	5	1	4	4	4	4	4	2	4	4	2	0.09713005300559796
T03731	4	5	5	3	4	5	5	5	5	5	2	1.662476534766637
T03732	4	4	4	2	2	4	2	3	4	4	1	-1.5062675297470725
T03733	5	1	5	3	2	4	4	2	4	2	1	-0.10940425285515526
T03734	1	2	4	2	4	5	4	5	2	2	1	-0.15018664554417488
T03735	1	2	2	2	4	4	3	5	4	2	2	0.5393804822936239
T03736	3	2	2	1	4	5	4	2	2	1	1	-1.925481743557611
T03737	3	4	4	2	2	3	4	3	4	3	2	0.6568635859020961
T03738	0	5	4	1	4	3	2	2	4	2	2	0.8316389888134774
T03739	4	4	5	2	5	5	3	3	5	2	1	-0.22307157405617883
T03740	4	4	3	1	4	4	4	3	4	2	1	0.5662137068117149
T03741	5	5	5	3	5	5	5	5	5	5	1	0.5888541547819361
T03742	5	4	4	4	5	5	4	4	5	4	1	0.43220182643322225
T03743	5	5	5	4	5	4	5	5	3	4	2	1.9843777568733114
T03744	4	4	4	3	4	5	4	2	4	5	2	1.1931707177339272
T03745	1	1	2	2	2	5	2	2	3	1	1	-0.38782723079460246
T03746	5	2	5	5	0	5	5	4	5	2	2	1.9445310996862877
T03747	5	5	4	4	4	5	4	5	5	5	1	0.7446147464044798
T03748	4	2	1	2	1	2	1	1	3	1	1	-1.7464530373712086
T03749	5	4	3	4	3	5	4	4	4	2	2	0.6105687377217696
T03750	2	1	2	1	4	1	4	2	4	4	1	-0.9434627062263438
T03751	3	4	4	1	2	4	4	2	2	3	1	-0.7032686180740166
T03752	4	1	2	2	4	3	3	5	1	4	1	0.0224948739709354
T03753	3	2	1	1	2	2	2	1	2	1	1	-0.755274813446122
T03754	5	4	4	3	4	5	5	3	5	5	2	2.848853388479415
T03755	4	4	2	4	4	5	3	3	4	2	1	-0.028275980691886887
T03756	4	1	4	1	4	3	2	3	2	0	1	0.37791763579681764
T03757	4	4	4	3	4	5	5	5	5	2	2	0.8740932841857438
T03758	5	2	3	1	4	0	1	2	2	1	1	0.2028627411780468
T03759	5	5	5	2	4	5	5	5	5	4	2	1.9453068761591923
T03760	5	4	5	3	2	4	4	5	3	4	1	0.43615268527913853
T03761	5	5	5	5	4	2	5	4	5	2	1	0.9823123711616388
T03762	5	5	4	3	4	4	2	4	4	5	1	0.004677249290836016
T03763	3	4	3	4	4	3	4	2	5	4	1	0.9453509713467191
T03764	4	4	3	2	2	2	4	4	4	4	1	-0.8009919156846961
T03765	5	4	4	4	5	5	2	5	5	4	1	-0.8899004571497777
T03766	5	5	3	1	3	5	5	5	5	3	1	0.7135019886016487
T03767	4	3	4	2	5	3	4	2	3	2	2	1.3470055733485249
T03768	3	2	4	4	5	3	3	4	4	3	1	-0.8928260380029593
T03769	1	1	1	1	2	1	1	1	2	1	1	-0.0993311362133189
T03770	2	4	1	2	4	4	3	1	4	4	1	0.8523608057466995
T03771	0	2	5	2	4	4	4	2	5	4	1	-0.4836100969964412
T03772	4	2	4	4	3	0	4	4	4	4	1	0.19313451603441303
T03773	5	3	4	3	4	5	5	4	4	5	2	1.5222907445037077
T03774	5	4	5	4	5	5	5	5	5	2	1	1.5819194453367298
T03775	5	5	5	5	5	4	5	5	5	4	2	2.6800197340182903
T03776	4	2	4	2	5	3	0	3	4	3	1	-0.5463383624708074
T03777	5	5	5	2	5	5	5	3	5	5	1	1.274641591872002
T03778	5	3	4	3	5	4	4	4	3	2	2	0.67993403305383
T03779	4	1	0	4	1	4	4	4	3	4	1	-0.18784555232141179
T03780	3	4	5	5	4	5	4	5	5	3	2	1.5032730315910863
T03781	4	2	3	2	4	4	4	2	4	3	1	0.03759469251486147
T03782	5	5	2	2	4	4	4	4	3	2	1	0.23570166561605108
T03783	5	4	5	2	4	5	4	5	4	2	1	-0.15239706446836396
T03784	4	1	3	5	4	3	2	5	5	2	1	-1.0348163170132572
T03785	4	4	5	2	4	2	2	2	2	3	1	0.36544837097403754
T03786	4	2	2	3	3	5	4	3	5	3	2	-0.5748476900745687
T03787	5	5	4	4	4	5	4	4	4	4	2	0.7161175517886592
T03788	5	4	4	5	4	5	4	5	4	2	2	1.400216258119249
T03789	4	4	3	4	4	5	3	5	4	3	1	0.26207235951351504
T03790	3	1	4	3	2	5	4	1	4	2	2	-0.8741559689067839
T03791	5	4	4	5	3	5	3	4	5	5	2	0.9441708907506354
T03792	5	5	5	4	5	5	5	2	5	4	2	0.29726627116109783
T03793	4	5	4	2	2	3	4	5	4	4	2	0.585646754167798
T03794	2	4	2	3	3	3	4	0	4	2	2	0.14255455609882078
T03795	4	4	2	2	4	5	4	4	4	2	1	0.5139704975242029
T03796	4	5	5	4	4	4	4	5	5	4	2	1.4525521274491742
T03797	3	1	2	2	2	5	2	2	1	1	1	-1.6841000966437711
T03798	2	4	5	2	2	5	3	4	4	5	1	-1.2025564146569003
T03799	2	1	2	2	2	2	5	1	2	1	1	1.035382668248593
T03800	2	2	4	3	2	4	0	1	5	1	1	-0.08588938686119818
T03801	4	2	4	1	4	5	4	4	5	2	1	0.8240991014171524
T03802	5	3	5	2	3	5	4	5	2	3	1	-1.1897729972927478
T03803	3	2	5	1	4	2	4	4	3	1	1	0.39891110841878624
T03804	3	2	2	1	2	2	4	2	2	1	2	0.3798724043913517
T03805	4	2	4	4	4	5	4	2	1	5	1	-0.5544747056332944
T03806	2	3	2	2	2	2	4	1	2	4	1	0.24703469514002802
T03807	5	5	5	4	4	5	4	4	5	2	2	0.7761231168943188
T03808	4	4	4	4	2	4	4	2	5	2	2	-0.5344841530822537
T03809	4	2	2	5	1	4	4	2	5	1	2	0.8190828232323577
T03810	4	5	2	4	5	5	5	4	5	5	2	0.2971281384972706
T03811	2	4	4	2	3	4	2	2	4	4	1	-1.1232452248202869
T03812	5	3	5	4	4	5	5	4	4	4	2	2.1403741163232164
T03813	5	2	4	3	5	4	5	4	5	2	1	1.3116399301706612
T03814	5	5	2	2	5	5	4	4	4	4	2	0.564026648491578
T03815	5	4	4	1	2	5	4	4	3	1	1	0.8028513293259
T03816	5	3	3	5	3	4	5	4	4	4	1	-0.23150123548849055
T03817	4	2	2	2	3	4	3	1	2	2	1	0.16818661059884793
T03818	4	3	4	1	3	3	4	4	5	4	1	1.0521296780908729
T03819	5	5	5	4	4	5	5	4	4	2	2	-0.2976125839277486
T03820	5	5	4	4	5	5	5	5	5	4	2	0.6641492266678326
T03821	4	2	2	2	4	4	4	2	4	5	2	0.5572046453997954
T03822	4	5	4	5	4	5	4	5	5	4	2	0.08705155968711442
T03823	4	4	4	5	5	5	5	4	4	2	2	1.361675821509111
T03824	3	4	3	2	3	4	5	5	5	4	1	-0.6490725278432501
T03825	5	5	4	2	5	4	2	4	3	3	1	0.5714494272935606
T03826	4	3	2	2	5	5	4	4	4	3	2	1.2626960088047783
T03827	5	4	4	4	4	5	5	4	5	4	2	1.804450798038936
T03828	4	3	1	2	1	4	2	2	3	2	1	-1.6992660619167337
T03829	2	2	4	5	5	4	2	2	5	4	1	-1.241586879538496
T03830	4	4	0	2	5	0	5	5	5	2	2	2.2053500126037795
T03831	4	4	4	2	5	3	4	4	4	5	1	0.7211539330809569
T03832	2	2	2	2	5	5	4	4	5	4	2	0.5513852142467743
T03833	1	1	1	1	1	1	2	1	3	1	1	-0.8747737003568706
T03834	2	4	1	4	5	3	2	4	4	1	2	0.5537009939782498
T03835	3	3	4	2	4	3	4	4	4	4	2	1.5222522753600922
T03836	4	2	4	4	3	4	2	4	4	4	2	0.16103620186403572
T03837	1	2	1	2	1	4	1	1	2	1	1	-1.4885470113152932
T03838	2	4	5	4	4	5	5	5	3	5	2	1.1425115066435871
T03839	2	3	1	2	2	2	2	5	1	2	1	0.05106060877894503
T03840	0	5	5	4	5	4	3	4	5	4	2	-0.037011859633783395
T03841	4	2	5	1	3	4	4	3	4	3	2	-1.406810386459918
T03842	4	4	5	3	4	5	4	5	3	3	1	0.20479121834875752
T03843	4	4	2	4	4	4	5	5	5	4	1	0.8134725670009186
T03844	1	3	2	3	4	5	4	4	4	4	1	0.825677733552577
T03845	3	1	2	0	1	1	1	1	2	2	1	-0.5145136171133234
T03846	1	4	3	0	2	4	2	2	3	3	2	0.6803982239282927
T03847	5	5	5	5	5	0	5	5	5	5	2	2.7399216223655753
T03848	3	5	4	3	3	5	5	4	4	3	2	1.1471387628248353
T03849	4	4	4	5	5	5	4	4	5	3	2	0.7044353120736634
T03850	4	2	4	1	4	3	2	3	5	1	1	0.5218360587700858
T03851	4	3	3	2	3	4	1	2	4	1	1	0.2831465904820283
T03852	4	2	4	2	3	5	3	3	4	3	2	-0.3176751050373275
T03853	4	4	2	2	3	4	3	2	2	2	1	-0.20375483327141058
T03854	4	1	1	1	2	1	1	4	1	1	1	-0.36745321715965396
T03855	5	5	4	3	5	5	5	5	4	2	1	1.7271679281196088
T03856	5	4	5	1	5	5	5	5	5	5	2	0.6987141288646403
T03857	5	4	4	5	5	5	4	4	4	2	1	0.2797377644835662
T03858	5	4	3	2	2	3	3	3	3	2	1	0.47611217668570266
T03859	4	2	4	5	4	4	5	4	3	4	2	0.7279400057649342
T03860	2	2	2	2	1	2	2	1	2	2	2	-0.7947419493664449
T03861	4	4	5	5	5	5	5	4	5	2	1	0.3127342097487065
T03862	4	4	2	2	4	5	1	3	3	4	2	-0.523054958294204
T03863	5	2	4	5	3	4	5	4	5	2	1	0.6350667840386348
T03864	5	2	4	3	4	4	4	5	4	5	1	0.9109699764798033
T03865	5	5	5	4	5	5	5	5	5	4	1	1.1828586198877933
T03866	3	3	2	2	3	5	4	2	2	1	1	-0.15726507595830072
T03867	5	4	5	2	4	4	4	4	4	4	1	0.09996665717549984
T03868	2	1	1	1	2	3	1	1	3	4	1	-1.5773759854686067
T03869	5	5	5	2	5	5	5	5	5	4	2	0.8092244402903278
T03870	1	1	1	1	1	4	2	1	4	1	1	-0.7961620913597357
T03871	5	5	5	5	5	5	5	5	5	5	2	0.7953215150537332
T03872	4	3	2	2	4	5	2	2	3	2	1	-0.7716141949427806
T03873	5	5	3	4	2	5	5	4	5	5	2	1.337931346108014
T03874	2	4	2	3	1	5	2	4	4	1	1	-0.8884663749917066
T03875	5	4	5	4	5	4	4	2	4	5	1	0.6287806225399815
T03876	5	5	4	4	4	5	5	4	4	3	2	1.9002198656436529
T03877	3	4	0	2	5	5	4	4	4	4	1	1.9905207069311743
T03878	3	2	2	1	1	5	4	2	5	2	1	-0.08818268505653966
T03879	1	1	1	1	1	2	1	1	2	1	1	-0.5687860551914752
T03880	4	1	5	1	4	5	4	1	3	2	1	1.1282674110168558
T03881	3	1	3	3	2	5	2	2	2	3	1	-0.4712668926603355
T03882	5	5	5	5	5	5	5	5	5	5	2	0.7838016771068685
T03883	5	0	5	5	5	5	5	5	5	5	2	1.9024888821764097
T03884	4	4	4	2	4	4	2	4	4	1	1	0.1393597881695916
T03885	1	2	4	2	1	4	4	2	2	2	1	0.00992299409458404
T03886	2	4	1	2	2	4	2	3	4	2	1	-1.744859818781448
T03887	5	5	4	5	5	5	4	5	4	3	1	1.4200783401475519
T03888	4	4	2	4	4	5	4	5	1	5	2	-0.011749929195654096
T03889	2	3	4	2	3	5	3	4	4	3	1	-0.36220947032612616
T03890	5	3	4	5	5	5	5	5	5	5	2	1.2668390513036238
T03891	4	4	3	2	4	3	5	4	5	3	1	0.8519293174391931
T03892	5	4	4	4	3	0	4	4	5	4	2	1.0210252286448749
T03893	2	1	1	2	2	4	1	1	1	1	1	-1.7287927152534597
T03894	5	4	4	3	5	5	5	4	3	1	2	-0.11900847363109657
T03895	1	1	1	1	1	4	2	2	1	2	1	-1.085122353291144
T03896	3	2	2	2	2	5	2	5	3	1	1	-1.0942246616194362
T03897	4	1	4	3	5	4	4	4	5	1	2	1.3316542069434176
T03898	5	5	4	5	5	4	4	5	5	4	2	0.8125627989788534
T03899	2	1	2	1	1	5	3	2	1	1	1	-0.17650040770562223
T03900	3	4	3	1	1	4	5	3	4	2	1	1.3370667987634413
T03901	5	5	4	3	3	5	4	4	4	4	1	0.5517920332394073
T03902	1	1	2	2	3	4	4	1	4	1	1	-0.6221931665211999
T03903	5	5	5	4	4	5	4	5	5	5	2	1.2807568896448787
T03904	5	4	5	4	4	2	4	5	5	2	2	0.6379085000572992
T03905	4	5	2	2	2	4	4	5	4	4	1	1.1966504250106753
T03906	5	5	4	5	4	5	5	3	5	3	1	1.1039741114552306
T03907	4	2	2	2	5	3	4	3	3	2	1	0.9653869817300818
T03908	5	4	5	2	4	5	5	5	5	4	2	0.7057737262182501
T03909	5	5	5	4	5	5	5	0	5	5	1	-0.9992508357013271
T03910	4	3	4	5	5	5	5	4	5	3	2	1.757285551332286
T03911	4	4	5	5	4	5	4	5	5	5	2	0.9151255998889438
T03912	3	2	2	1	4	3	4	1	2	2	2	0.7466029421979624
T03913	4	4	0	2	3	3	3	1	3	1	1	-0.2038902046539059
T03914	4	2	3	1	4	4	4	2	5	1	1	-0.29906409533129075
T03915	3	4	2	2	3	5	4	4	5	4	1	0.2468384548103046
T03916	0	4	2	3	4	4	5	3	0	3	1	0.8754513625454161
T03917	5	4	5	4	5	4	4	5	5	5	2	0.6565848604318346
T03918	1	1	2	1	1	5	2	2	1	1	2	0.333032220073064
T03919	2	4	4	2	4	3	2	2	4	1	1	-0.2502906405316594
T03920	5	5	5	5	4	5	5	4	4	5	2	0.5260308258543249
T03921	5	5	5	4	5	5	2	4	5	5	2	1.5970950677613307
T03922	4	4	4	3	3	5	3	5	4	2	2	1.482930125951484
T03923	2	1	2	2	3	3	1	4	4	2	1	-0.10182825634648918
T03924	4	4	5	3	5	4	3	4	4	1	1	-1.107363973503973
T03925	4	4	4	2	3	5	2	2	3	3	1	-0.0700797620879583
T03926	5	4	2	3	4	3	2	2	4	2	1	-0.2656912437714856
T03927	4	4	4	4	2	5	2	5	4	2	1	0.3687912487094879
T03928	5	5	3	5	4	5	5	5	5	4	2	1.4772427590751223
T03929	5	5	5	4	3	5	4	4	5	4	2	0.3250319765849118
T03930	5	3	5	4	5	4	4	4	4	4	2	1.709617420217345
T03931	5	4	5	2	4	4	4	5	4	4	1	0.4979701906472933
T03932	5	4	5	2	3	5	5	3	5	5	1	-0.2096333529382901
T03933	2	4	4	1	2	4	1	2	2	1	1	-0.10392243543788471
T03934	5	5	5	2	5	4	4	5	5	5	1	0.7349271551294717
T03935	2	3	4	2	2	4	4	2	4	2	1	0.06579786722707257
T03936	3	4	4	4	3	4	4	4	4	2	2	0.18208504927440716
T03937	3	2	4	2	3	4	2	2	4	2	2	-0.4030896513405189
T03938	4	5	4	3	4	5	5	4	4	2	2	0.8280848596063501
T03939	3	4	4	3	4	4	4	4	5	5	2	1.1923678334826613
T03940	5	4	5	3	5	5	5	4	4	5	2	1.1441123908957933
T03941	3	1	4	5	5	5	2	4	4	5	2	-1.0772795578468572
T03942	4	1	4	1	4	4	0	4	3	4	2	0.8629999549297458
T03943	3	4	4	1	3	5	3	3	4	5	1	-0.11450318565085527
T03944	5	2	2	4	4	4	3	2	2	2	1	0.31341790040389317
T03945	5	3	2	1	1	4	2	1	2	1	1	-1.0213865951921741
T03946	0	4	5	4	4	5	4	4	4	2	1	0.14491993236855846
T03947	5	5	5	2	4	4	4	5	4	3	1	-1.1094630331137787
T03948	4	4	4	3	2	5	4	2	3	5	2	0.39557573569602883
T03949	4	2	4	2	3	3	4	4	5	2	1	-1.2392102685456854
T03950	5	5	4	5	5	3	4	5	5	5	2	0.9061240760431835
T03951	5	4	5	2	4	5	4	4	5	3	1	-0.8999509694847575
T03952	2	5	5	1	4	5	5	5	5	5	2	0.5377419052533805
T03953	4	5	2	5	5	4	4	4	4	2	1	0.27375185416033765
T03954	5	3	5	4	5	4	5	4	4	5	2	0.4448872207398977
T03955	3	1	5	2	3	5	5	3	5	2	1	0.7949996279852478
T03956	5	5	4	5	3	4	5	5	5	4	2	1.8676596766411473
T03957	4	4	4	2	4	3	3	2	2	2	1	-0.3568176223507256
T03958	4	2	2	2	3	4	4	2	2	1	1	0.9119702661553275
